parameters PADDING 296, 
13206 0 6.420834000
13230 0 6.243958000
13231 0 6.273173000
13232 0 6.363022000
13233 0 6.446864000
13234 0 6.558716000
13269 0 6.229079000
13270 0 6.238851000
13271 0 6.248658000
13272 0 6.258707000
13315 0 5.862639000
13316 0 5.905778000
13317 0 5.907444000
13318 0 6.273978000
13319 0 6.264005000
13363 0 5.885830000
13364 0 5.921818000
13365 0 6.033487000
13366 0 6.070130000
13367 0 6.106455000
13389 0 5.945465000
13390 0 5.970894000
13391 0 6.040343000
13392 0 6.091896000
13393 0 6.148188000
13424 0 5.899522000
13425 0 6.007527000
13426 0 6.045592000
13427 0 6.102513000
13428 0 6.143785000
13449 0 6.026313000
13450 0 6.016247000
13451 0 6.151538000
13452 0 6.207636000
13453 0 6.262878000
13466 0 6.230447000
13467 0 6.294935000
13468 0 6.343099000
13469 0 6.386596000
13505 0 6.081774000
13506 0 6.182561000
13507 0 6.361185000
13508 0 6.417500000
13509 0 6.445337000
13526 0 6.348063000
13527 0 6.577413000
13528 0 6.820587000
13529 0 6.938666000
13530 0 7.124834000
13548 0 7.196215000
13549 0 7.280056000
13550 0 7.447463000
13551 0 7.559877000
13552 0 7.642801000
13562 0 7.765881000
13563 0 7.795623000
13564 0 8.014106000
13603 0 8.553816000
13604 0 8.543843000
13605 0 8.533844000
13606 0 8.523810000
13607 0 8.530564000
13616 0 8.439099000
13617 0 8.429098000
13618 0 8.419062000
13619 0 8.412274000
13644 0 8.157913000
13645 0 8.147908000
13646 0 8.137874000
13647 0 8.131290000
13648 0 8.121282000
13683 0 7.765519000
13684 0 7.755498000
13685 0 7.747343000
13686 0 7.770663000
13687 0 7.813711000
13716 0 7.813791000
13717 0 7.843965000
13718 0 7.858970000
13719 0 7.916658000
13720 0 7.946856000
13750 0 7.672683000
13751 0 7.715805000
13752 0 7.754732000
13753 0 8.002125000
13754 0 8.080716000
13781 0 7.878999000
13782 0 7.933521000
13783 0 7.975347000
13784 0 7.987230000
13785 0 8.003812000
13812 0 7.747268000
13813 0 7.745077000
13814 0 7.761415000
13815 0 7.817615000
13849 0 7.500585000
13850 0 7.550369000
13851 0 7.564931000
13852 0 7.681149000
13853 0 7.724488000
13862 0 7.668053000
13863 0 7.762635000
13864 0 7.825602000
13865 0 7.882343000
13866 0 8.025173000
13913 0 7.562436000
13914 0 7.611067000
13915 0 7.665640000
13916 0 7.716182000
13917 0 7.773566000
13943 0 7.549858000
13944 0 7.627747000
13945 0 7.694250000
13946 0 7.790994000
13947 0 7.834548000
13974 0 7.614927000
13975 0 7.649858000
13976 0 7.719852000
13977 0 7.849284000
14005 0 7.759438000
14006 0 7.816059000
14007 0 7.965508000
14008 0 8.014039000
14009 0 8.043588000
14047 0 7.710423000
14048 0 7.793903000
14049 0 7.871608000
14050 0 8.006106000
14051 0 8.091212000
14081 0 7.830700000
14082 0 7.905842000
14083 0 7.943881000
14084 0 8.002115000
14085 0 8.036397000
14121 0 8.047269000
14122 0 8.037177000
14123 0 8.027064000
14124 0 8.016938000
14125 0 8.007312000
14214 0 7.136741000
14215 0 7.188598000
14216 0 7.205482000
14230 0 7.147134000
14231 0 7.205715000
14291 0 6.709414000
14292 0 6.889714000
14293 0 6.945994000
14294 0 7.063069000
14295 0 7.085537000
14355 0 6.676584000
14356 0 6.725300000
14357 0 6.736838000
14358 0 6.991464000
14377 0 6.839450000
14378 0 6.890117000
14379 0 6.963121000
14380 0 7.054166000
14381 0 7.090160000
14391 0 7.075215000
14392 0 7.185271000
14393 0 7.283154000
14394 0 7.451650000
14395 0 7.528292000
14406 0 7.464280000
14407 0 7.498807000
14408 0 7.568951000
14409 0 7.592455000
14410 0 7.595091000
14454 0 7.195447000
14455 0 7.198782000
14456 0 7.319793000
14457 0 7.356392000
14458 0 7.388197000
14474 0 7.363118000
14475 0 7.468100000
14476 0 7.536598000
14477 0 7.556658000
14525 0 7.119132000
14526 0 7.140808000
14527 0 7.144175000
14528 0 7.194444000
14529 0 7.322992000
14541 0 7.254283000
14542 0 7.344285000
14543 0 7.347528000
14544 0 7.397588000
14545 0 7.426833000
14559 0 7.410748000
14560 0 7.494167000
14561 0 7.523869000
14562 0 7.587505000
14563 0 7.643577000
14587 0 7.711968000
14588 0 7.870669000
14589 0 8.012035000
14590 0 8.537555000
14591 0 8.546446000
14627 0 8.200295000
14628 0 8.203753000
14629 0 8.248204000
14630 0 8.454583000
14631 0 8.501373000
14655 0 8.276505000
14656 0 8.380366000
14657 0 8.510258000
14658 0 8.571815000
14691 0 8.449084000
14692 0 8.593748000
14693 0 8.702187000
14694 0 8.886765000
14695 0 8.943657000
14743 0 8.527838000
14744 0 8.590955000
14745 0 8.725908000
14746 0 8.823857000
14747 0 9.066997000
14776 0 8.883624000
14777 0 8.993747000
14778 0 9.204173000
14779 0 9.272939000
14780 0 9.462983000
14825 0 9.119821000
14826 0 9.209641000
14827 0 9.326135000
14828 0 9.462070000
14829 0 9.632549000
14858 0 9.410583000
14859 0 9.593629000
14860 0 9.776098000
14861 0 9.946579000
14862 0 10.115929000
14886 0 9.993364000
14887 0 10.324944000
14888 0 10.314952000
14889 0 10.468279000
14914 0 10.352616000
14915 0 10.450093000
14916 0 10.566598000
14917 0 10.668324000
14918 0 10.784757000
14976 0 10.361710000
14977 0 10.471704000
14978 0 10.593963000
14979 0 10.677681000
14980 0 10.826890000
15022 0 10.533633000
15023 0 10.623272000
15024 0 10.732593000
15025 0 10.849150000
15026 0 10.925515000
15058 0 10.733509000
15059 0 10.917685000
15060 0 10.993465000
15061 0 11.051416000
15062 0 11.153046000
15110 0 10.740048000
15111 0 10.835698000
15112 0 10.971505000
15113 0 11.094612000
15114 0 11.185993000
15128 0 11.168703000
15129 0 11.253184000
15130 0 11.356338000
15131 0 11.459691000
15170 0 11.167455000
15171 0 11.239264000
15172 0 11.364427000
15173 0 11.458430000
15174 0 11.546847000
15196 0 11.417920000
15197 0 11.473043000
15198 0 11.577550000
15199 0 11.645732000
15200 0 11.723253000
15228 0 11.497677000
15229 0 11.554874000
15230 0 11.690197000
15231 0 11.906645000
15232 0 12.056166000
15263 0 11.921047000
15264 0 12.062231000
15265 0 12.228326000
15266 0 12.351654000
15267 0 12.478555000
15320 0 12.040984000
15321 0 12.191472000
15322 0 12.360697000
15323 0 12.530929000
15324 0 12.666890000
15392 0 12.184431000
15395 0 12.238793000
15401 0 12.317925000
15402 0 12.467038000
15436 0 12.242152000
15438 0 12.374758000
15439 0 12.472698000
15440 0 12.627791000
15441 0 12.724291000
15491 0 12.297965000
15492 0 12.486291000
15493 0 12.669496000
15494 0 12.807901000
15500 0 12.825101000
15551 0 12.434421000
15552 0 12.509414000
15553 0 12.625964000
15554 0 12.763272000
15555 0 12.910860000
15626 0 12.284873000
15627 0 12.434751000
15628 0 12.585077000
15629 0 12.682286000
15630 0 12.770071000
15688 0 12.399059000
15689 0 12.500175000
15690 0 12.581478000
15691 0 12.648604000
15750 0 12.129283000
15751 0 12.177761000
15752 0 12.315772000
15753 0 12.551930000
15754 0 12.642355000
15835 0 11.944478000
15836 0 12.027523000
15837 0 12.123350000
15838 0 12.173197000
15839 0 12.276967000
15885 0 11.909231000
15886 0 11.997555000
15887 0 12.134280000
15907 0 12.072186000
15908 0 12.148789000
15972 0 11.609383000
15973 0 11.673967000
15974 0 11.797328000
15975 0 11.865053000
15976 0 11.992169000
16032 0 11.500563000
16033 0 11.559572000
16034 0 11.599790000
16035 0 11.710151000
16036 0 11.833239000
16087 0 11.426134000
16088 0 11.549159000
16089 0 11.647375000
16090 0 11.922257000
16134 0 11.590682000
16135 0 11.706086000
16136 0 11.829552000
16137 0 11.898997000
16138 0 12.002166000
16194 0 11.519188000
16195 0 11.749085000
16196 0 11.768442000
16197 0 11.767536000
16198 0 11.803644000
16242 0 11.424591000
16243 0 11.474388000
16245 0 12.383217000
16246 0 12.373194000
16292 0 11.905305000
16293 0 11.895179000
16294 0 12.050133000
16295 0 12.179842000
16296 0 12.396126000
16327 0 12.223557000
16328 0 12.344245000
16329 0 12.586422000
16330 0 12.776901000
16331 0 12.973853000
16405 0 12.380861000
16406 0 12.576745000
16407 0 12.580014000
16408 0 12.623721000
16474 0 12.025906000
16475 0 12.129977000
16476 0 12.260567000
16477 0 12.689742000
16478 0 12.812093000
16524 0 12.583757000
16525 0 12.781030000
16526 0 13.050846000
16556 0 12.917923000
16557 0 13.141931000
16620 0 12.746654000
16621 0 13.085569000
16622 0 13.228182000
16624 0 13.926614000
16671 0 13.448508000
16672 0 13.438383000
16673 0 13.499305000
16674 0 13.572830000
16687 0 13.539209000
16743 0 13.043232000
16744 0 13.099555000
16745 0 13.162979000
16746 0 13.248007000
16747 0 13.335747000
16803 0 12.845559000
16804 0 12.882495000
16805 0 12.931791000
16806 0 13.001412000
16867 0 12.468526000
16868 0 12.541835000
16869 0 12.600892000
16870 0 12.676523000
16871 0 12.707905000
16915 0 12.292511000
16916 0 12.362338000
16917 0 12.494426000
16918 0 12.561911000
16919 0 12.645863000
16966 0 12.254695000
16967 0 12.323548000
16968 0 12.466655000
16984 0 12.311481000
16985 0 12.367315000
17028 0 12.010212000
17029 0 12.146728000
17030 0 12.296521000
17031 0 12.359856000
17032 0 12.450317000
17083 0 12.023217000
17084 0 12.093533000
17085 0 12.170046000
17086 0 12.225227000
17134 0 11.793958000
17135 0 11.874544000
17181 0 11.498405000
17182 0 11.562978000
17183 0 11.599382000
17184 0 11.709719000
17251 0 11.203499000
17252 0 11.249622000
17253 0 11.287557000
17254 0 11.443752000
17255 0 11.587279000
17310 0 11.164670000
17311 0 11.181308000
17312 0 11.211739000
17313 0 11.293959000
17315 0 11.354683000
17335 0 11.224387000
17336 0 11.274294000
17337 0 11.363408000
17338 0 11.393394000
17339 0 11.397003000
17408 0 10.727054000
17409 0 10.910414000
17410 0 10.940847000
17411 0 11.003998000
17497 0 10.174572000
17498 0 10.210844000
17499 0 10.267393000
17500 0 10.310738000
17501 0 10.327247000
17555 0 9.811758000
17556 0 9.829769000
17557 0 9.844214000
17591 0 9.512006000
17592 0 9.521811000
17633 0 9.117897000
17634 0 9.155015000
17635 0 9.223990000
17636 0 9.327084000
17637 0 9.458859000
17703 0 8.859946000
17704 0 8.955594000
17705 0 8.998694000
17745 0 8.639202000
17746 0 8.688249000
17801 0 8.416354000
17802 0 8.506246000
17854 0 8.115817000
17855 0 8.206517000
17856 0 8.262162000
17921 0 7.681040000
17922 0 7.831286000
17923 0 7.867817000
17948 0 7.646466000
17949 0 7.662831000
17950 0 7.792630000
17951 0 7.829289000
17968 0 7.750886000
17994 0 7.525254000
17995 0 7.587852000
17996 0 7.631040000
17997 0 7.681918000
17998 0 7.737375000
18033 0 7.515586000
18034 0 7.597959000
18035 0 7.634343000
18036 0 7.663994000
18037 0 7.692271000
18066 0 7.439502000
18067 0 7.522092000
18068 0 7.571576000
18069 0 7.634906000
18070 0 7.698085000
18095 0 7.483408000
18096 0 7.533464000
18097 0 7.563407000
18098 0 7.873078000
18099 0 7.870184000
18142 0 7.891786000
18143 0 7.881907000
18144 0 8.027496000
18145 0 8.224367000
18179 0 8.081068000
18180 0 8.226992000
18181 0 8.350869000
18182 0 10.947596000
18183 0 11.004099000
18234 0 10.544776000
18235 0 10.575147000
18236 0 10.646654000
18237 0 10.763180000
18538 0 8.756356000
18539 0 8.746351000
18540 0 8.736286000
18541 0 8.726191000
18542 0 8.718510000
18568 0 8.454156000
18569 0 8.650600000
18570 0 8.736416000
18571 0 8.797547000
18636 0 8.195255000
18637 0 8.251893000
18638 0 8.328692000
18639 0 8.391409000
18640 0 8.614463000
18671 0 8.405836000
18672 0 8.495564000
18673 0 8.639487000
18674 0 8.721924000
18675 0 8.820352000
18707 0 8.673188000
18708 0 8.786383000
18709 0 8.892468000
18710 0 8.989155000
18711 0 9.052638000
18745 0 8.785640000
18746 0 9.029472000
18747 0 9.219208000
18748 0 9.369053000
18749 0 9.445782000
18767 0 9.449284000
18768 0 9.519296000
18769 0 9.654804000
18770 0 9.791805000
18799 0 9.657390000
18800 0 9.713390000
18801 0 9.829672000
18802 0 9.952943000
18803 0 10.024883000
18842 0 9.715675000
18843 0 9.809128000
18844 0 9.952328000
18845 0 10.022005000
18846 0 10.165351000
18931 0 9.440423000
18932 0 9.516604000
18933 0 9.628366000
18934 0 9.722862000
18956 0 9.665658000
19030 0 9.479730000
19031 0 9.515789000
19240 0 7.444259000
19241 0 7.531731000
19242 0 7.661619000
19272 0 7.443901000
19273 0 7.499698000
19274 0 7.723369000
19275 0 7.799029000
19276 0 7.875676000
19277 0 7.999983000
19278 0 8.097132000
19279 0 8.185001000
19280 0 8.268196000
19281 0 8.332094000
19284 0 9.093209000
19285 0 9.083241000
19286 0 9.073242000
19287 0 9.063209000
19288 0 9.056046000
19289 0 9.046074000
19290 0 9.036045000
19291 0 9.038210000
19292 0 9.081398000
19293 0 9.122667000
19294 0 9.158989000
19295 0 9.235473000
19296 0 9.284368000
19297 0 9.301919000
19298 0 9.345261000
19299 0 9.394847000
19300 0 9.458180000
19301 0 9.548597000
19302 0 9.587418000
19303 0 9.642296000
19304 0 9.671265000
19305 0 9.715739000
19306 0 9.759481000
19307 0 9.813995000
19308 0 9.869942000
19309 0 9.940474000
19310 0 9.949524000
19311 0 10.053006000
19312 0 10.076301000
19313 0 10.099165000
19349 0 9.914669000
19350 0 9.931370000
19351 0 9.945671000
19352 0 10.004273000
19353 0 10.018811000
19405 0 9.536286000
19406 0 9.568276000
19407 0 9.585342000
19408 0 9.619227000
19409 0 9.636354000
19458 0 9.164044000
19459 0 9.173949000
19460 0 9.197384000
19461 0 9.221806000
19513 0 8.697968000
19514 0 8.709178000
19515 0 8.856615000
19516 0 8.915396000
19517 0 8.936275000
19567 0 8.488012000
19568 0 8.517761000
19569 0 8.527386000
19570 0 8.550079000
19571 0 8.787235000
19619 0 8.338159000
19620 0 8.363281000
19621 0 8.371469000
19644 0 8.179486000
19645 0 8.213645000
19706 0 7.606543000
19707 0 7.622938000
19708 0 7.632745000
19709 0 7.675548000
19710 0 7.739218000
19762 0 7.229903000
19763 0 7.253043000
19764 0 7.289608000
19765 0 7.319274000
19766 0 7.328595000
19816 0 6.847134000
19817 0 6.863751000
19818 0 6.866595000
19819 0 6.869778000
19914 0 5.940433000
19915 0 5.932842000
19916 0 5.942276000
19917 0 5.945276000
19918 0 5.955510000
19932 0 5.839464000
19933 0 5.842320000
19963 0 5.564428000
19964 0 5.580571000
19965 0 5.604075000
20018 0 5.077076000
20019 0 5.107329000
20020 0 5.144416000
20021 0 5.140301000
20022 0 5.155356000
20065 0 4.753514000
20066 0 4.755794000
20067 0 4.778612000
20068 0 4.822885000
20069 0 4.838228000
20117 0 4.523557000
20118 0 4.552133000
20119 0 4.670914000
20120 0 4.666190000
20121 0 4.683205000
20144 0 4.475301000
20145 0 4.485695000
20146 0 4.501422000
20147 0 4.524835000
20172 0 4.304533000
20173 0 4.314124000
20174 0 4.329728000
20175 0 4.366479000
20176 0 4.502622000
20199 0 4.369236000
20200 0 4.412516000
20201 0 4.455267000
20202 0 4.511302000
20203 0 4.575455000
20228 0 4.355986000
20229 0 4.365089000
20230 0 4.406781000
20231 0 4.423492000
20232 0 4.426552000
20255 0 4.226007000
20256 0 4.281827000
20257 0 4.293766000
20258 0 4.296149000
20259 0 4.305067000
20292 0 4.075663000
20293 0 4.076798000
20294 0 4.066744000
20295 0 4.072286000
20296 0 4.094874000
20310 0 3.989199000
20311 0 4.002817000
20312 0 4.012283000
20313 0 4.030207000
20326 0 3.923128000
20327 0 3.979501000
20328 0 3.982875000
20329 0 4.006436000
20330 0 4.018865000
20337 0 3.984679000
20338 0 3.993931000
20339 0 4.164289000
20340 0 4.246903000
20341 0 4.296472000
20372 0 3.988695000
20373 0 3.991483000
20374 0 4.010272000
20375 0 4.064265000
20376 0 4.107670000
20407 0 3.799265000
20408 0 3.808755000
20409 0 3.825490000
20410 0 3.834621000
20411 0 3.845339000
20422 0 3.747073000
20423 0 3.750070000
20424 0 3.761133000
20425 0 3.771175000
20441 0 3.639954000
20442 0 3.656566000
20443 0 3.661365000
20444 0 3.662902000
20445 0 3.793418000
20456 0 3.740419000
20457 0 3.757910000
20458 0 3.760825000
20459 0 3.784027000
20460 0 3.799965000
20466 0 3.752440000
20467 0 3.775091000
20468 0 3.786657000
20469 0 3.795086000
20470 0 3.804833000
20475 0 3.767186000
20476 0 3.780526000
20477 0 3.793500000
20478 0 3.796649000
20479 0 3.819359000
20486 0 3.781824000
20487 0 3.813317000
20488 0 3.875491000
20489 0 3.934093000
20490 0 3.935411000
20499 0 3.875865000
20500 0 3.927754000
20501 0 3.942135000
20502 0 3.952336000
20503 0 3.969709000
20529 0 3.731300000
20530 0 3.801130000
20531 0 3.824647000
20532 0 3.854132000
20551 0 3.826896000
20552 0 3.850369000
20553 0 3.859697000
20554 0 3.885777000
20555 0 3.902324000
20564 0 3.835144000
20565 0 3.850837000
20566 0 3.868029000
20567 0 3.877896000
20568 0 3.893680000
20600 0 3.601818000
