--------- beginning of /dev/log/main
D/UDP-TIMING(12522): 1960 0 -0.459084000
D/UDP-TIMING(12522): 1961 0 -0.461249000
D/UDP-TIMING(12522): 1962 0 -0.463358000
D/UDP-TIMING(12522): 1963 0 -0.465521000
D/UDP-TIMING(12522): 1964 0 -0.467656000
D/UDP-TIMING(12522): 1965 0 -0.469759000
D/UDP-TIMING(12522): 1966 0 -0.471880000
D/UDP-TIMING(12522): 1967 0 -0.474014000
D/UDP-TIMING(12522): 1968 0 -0.476090000
D/UDP-TIMING(12522): 1969 0 -0.475941000
D/UDP-TIMING(12522): 1970 0 -0.477991000
D/UDP-TIMING(12522): 1971 0 -0.480098000
D/UDP-TIMING(12522): 1972 0 -0.482162000
D/UDP-TIMING(12522): 1973 0 -0.484299000
D/UDP-TIMING(12522): 1974 0 -0.486392000
D/UDP-TIMING(12522): 1975 0 -0.486907000
D/UDP-TIMING(12522): 1976 0 -0.486926000
D/UDP-TIMING(12522): 1977 0 -0.489000000
D/UDP-TIMING(12522): 1978 0 -0.488346000
D/UDP-TIMING(12522): 1979 0 -0.478757000
D/UDP-TIMING(12522): 1980 0 -0.479642000
D/UDP-TIMING(12522): 1981 0 -0.478677000
D/UDP-TIMING(12522): 1982 0 -0.480679000
D/UDP-TIMING(12522): 1983 0 -0.478951000
D/UDP-TIMING(12522): 1984 0 -0.481031000
D/UDP-TIMING(12522): 1985 0 -0.483125000
D/UDP-TIMING(12522): 1986 0 -0.485327000
D/UDP-TIMING(12522): 1987 0 -0.487440000
D/UDP-TIMING(12522): 1988 0 -0.487767000
D/UDP-TIMING(12522): 1989 0 -0.486857000
D/UDP-TIMING(12522): 1990 0 -0.488884000
D/UDP-TIMING(12522): 1991 0 -0.487243000
D/UDP-TIMING(12522): 1992 0 -0.487341000
D/UDP-TIMING(12522): 1993 0 -0.486318000
D/UDP-TIMING(12522): 1994 0 -0.488331000
D/UDP-TIMING(12522): 1995 0 -0.486692000
D/UDP-TIMING(12522): 1996 0 -0.488782000
D/UDP-TIMING(12522): 1997 0 -0.487946000
D/UDP-TIMING(12522): 1998 0 -0.478302000
D/UDP-TIMING(12522): 1999 0 -0.480306000
D/UDP-TIMING(12522): 2000 0 -0.482395000
D/UDP-TIMING(12522): 2001 0 -0.484446000
D/UDP-TIMING(12522): 2002 0 -0.478300000
D/UDP-TIMING(12522): 2003 0 -0.480297000
D/UDP-TIMING(12522): 2004 0 -0.482313000
D/UDP-TIMING(12522): 2005 0 -0.484358000
D/UDP-TIMING(12522): 2006 0 -0.485553000
D/UDP-TIMING(12522): 2007 0 -0.487568000
D/UDP-TIMING(12522): 2008 0 -0.488062000
D/UDP-TIMING(12522): 2009 0 -0.487929000
D/UDP-TIMING(12522): 2010 0 -0.487218000
D/UDP-TIMING(12522): 2011 0 -0.489267000
D/UDP-TIMING(12522): 2012 0 -0.485879000
D/UDP-TIMING(12522): 2013 0 -0.487923000
D/UDP-TIMING(12522): 2014 0 -0.487882000
D/UDP-TIMING(12522): 2015 0 -0.484991000
D/UDP-TIMING(12522): 2016 0 -0.484975000
D/UDP-TIMING(12522): 2017 0 -0.470082000
D/UDP-TIMING(12522): 2018 0 -0.472113000
D/UDP-TIMING(12522): 2019 0 -0.474281000
D/UDP-TIMING(12522): 2020 0 -0.363104000
D/UDP-TIMING(12522): 2021 0 -0.365074000
D/UDP-TIMING(12522): 2022 0 -0.367196000
D/UDP-TIMING(12522): 2023 0 -0.369311000
D/UDP-TIMING(12522): 2024 0 -0.371451000
D/UDP-TIMING(12522): 2025 0 -0.373566000
D/UDP-TIMING(12522): 2026 0 -0.375710000
D/UDP-TIMING(12522): 2027 0 -0.377861000
D/UDP-TIMING(12522): 2028 0 -0.379981000
D/UDP-TIMING(12522): 2029 0 -0.382125000
D/UDP-TIMING(12522): 2030 0 -0.384276000
D/UDP-TIMING(12522): 2031 0 -0.386395000
D/UDP-TIMING(12522): 2032 0 -0.388544000
D/UDP-TIMING(12522): 2033 0 -0.390683000
D/UDP-TIMING(12522): 2034 0 -0.392781000
D/UDP-TIMING(12522): 2035 0 -0.394871000
D/UDP-TIMING(12522): 2036 0 -0.397014000
D/UDP-TIMING(12522): 2037 0 -0.399074000
D/UDP-TIMING(12522): 2038 0 -0.401216000
D/UDP-TIMING(12522): 2039 0 -0.403283000
D/UDP-TIMING(12522): 2040 0 -0.405377000
D/UDP-TIMING(12522): 2041 0 -0.407529000
D/UDP-TIMING(12522): 2042 0 -0.409590000
D/UDP-TIMING(12522): 2043 0 -0.411742000
D/UDP-TIMING(12522): 2044 0 -0.413875000
D/UDP-TIMING(12522): 2045 0 -0.415994000
D/UDP-TIMING(12522): 2046 0 -0.418087000
D/UDP-TIMING(12522): 2047 0 -0.420164000
D/UDP-TIMING(12522): 2048 0 -0.422204000
D/UDP-TIMING(12522): 2049 0 -0.424277000
D/UDP-TIMING(12522): 2050 0 -0.426347000
D/UDP-TIMING(12522): 2051 0 -0.428373000
D/UDP-TIMING(12522): 2052 0 -0.430419000
D/UDP-TIMING(12522): 2053 0 -0.432466000
D/UDP-TIMING(12522): 2054 0 -0.434482000
D/UDP-TIMING(12522): 2055 0 -0.436540000
D/UDP-TIMING(12522): 2056 0 -0.438638000
D/UDP-TIMING(12522): 2057 0 -0.440827000
D/UDP-TIMING(12522): 2058 0 -0.442976000
D/UDP-TIMING(12522): 2059 0 -0.445081000
D/UDP-TIMING(12522): 2060 0 -0.447230000
D/UDP-TIMING(12522): 2061 0 -0.449375000
D/UDP-TIMING(12522): 2062 0 -0.451494000
D/UDP-TIMING(12522): 2063 0 -0.453641000
D/UDP-TIMING(12522): 2064 0 -0.455795000
D/UDP-TIMING(12522): 2065 0 -0.457911000
D/UDP-TIMING(12522): 2066 0 -0.460002000
D/UDP-TIMING(12522): 2067 0 -0.462149000
D/UDP-TIMING(12522): 2068 0 -0.464210000
D/UDP-TIMING(12522): 2069 0 -0.466352000
D/UDP-TIMING(12522): 2070 0 -0.468461000
D/UDP-TIMING(12522): 2071 0 -0.470578000
D/UDP-TIMING(12522): 2072 0 -0.472679000
D/UDP-TIMING(12522): 2073 0 -0.474807000
D/UDP-TIMING(12522): 2074 0 -0.476873000
D/UDP-TIMING(12522): 2075 0 -0.423075000
D/UDP-TIMING(12522): 2076 0 -0.425110000
D/UDP-TIMING(12522): 2077 0 -0.427219000
D/UDP-TIMING(12522): 2078 0 -0.429321000
D/UDP-TIMING(12522): 2079 0 -0.391064000
D/UDP-TIMING(12522): 2080 0 -0.393036000
D/UDP-TIMING(12522): 2081 0 -0.395096000
D/UDP-TIMING(12522): 2082 0 -0.397208000
D/UDP-TIMING(12522): 2083 0 -0.399299000
D/UDP-TIMING(12522): 2084 0 -0.401391000
D/UDP-TIMING(12522): 2085 0 -0.403450000
D/UDP-TIMING(12522): 2086 0 -0.405534000
D/UDP-TIMING(12522): 2087 0 -0.407617000
D/UDP-TIMING(12522): 2088 0 -0.409671000
D/UDP-TIMING(12522): 2089 0 -0.411814000
D/UDP-TIMING(12522): 2090 0 -0.413926000
D/UDP-TIMING(12522): 2091 0 -0.416059000
D/UDP-TIMING(12522): 2092 0 -0.418147000
D/UDP-TIMING(12522): 2093 0 -0.420210000
D/UDP-TIMING(12522): 2094 0 -0.422282000
D/UDP-TIMING(12522): 2095 0 -0.424346000
D/UDP-TIMING(12522): 2096 0 -0.426368000
D/UDP-TIMING(12522): 2097 0 -0.428381000
D/UDP-TIMING(12522): 2098 0 -0.430393000
D/UDP-TIMING(12522): 2099 0 -0.432437000
D/UDP-TIMING(12522): 2100 0 -0.434494000
D/UDP-TIMING(12522): 2101 0 -0.436593000
D/UDP-TIMING(12522): 2102 0 -0.438719000
D/UDP-TIMING(12522): 2103 0 -0.440845000
D/UDP-TIMING(12522): 2104 0 -0.442993000
D/UDP-TIMING(12522): 2105 0 -0.445086000
D/UDP-TIMING(12522): 2106 0 -0.447168000
D/UDP-TIMING(12522): 2107 0 -0.449266000
D/UDP-TIMING(12522): 2108 0 -0.451353000
D/UDP-TIMING(12522): 2109 0 -0.453413000
D/UDP-TIMING(12522): 2110 0 -0.455567000
D/UDP-TIMING(12522): 2111 0 -0.457715000
D/UDP-TIMING(12522): 2112 0 -0.459785000
D/UDP-TIMING(12522): 2113 0 -0.461869000
D/UDP-TIMING(12522): 2114 0 -0.463965000
D/UDP-TIMING(12522): 2115 0 -0.466033000
D/UDP-TIMING(12522): 2116 0 -0.468126000
D/UDP-TIMING(12522): 2117 0 -0.470216000
D/UDP-TIMING(12522): 2118 0 -0.472273000
D/UDP-TIMING(12522): 2119 0 -0.474360000
D/UDP-TIMING(12522): 2120 0 -0.476441000
D/UDP-TIMING(12522): 2121 0 -0.370644000
D/UDP-TIMING(12522): 2122 0 -0.372556000
D/UDP-TIMING(12522): 2123 0 -0.374675000
D/UDP-TIMING(12522): 2124 0 -0.376781000
D/UDP-TIMING(12522): 2125 0 -0.378931000
D/UDP-TIMING(12522): 2126 0 -0.381045000
D/UDP-TIMING(12522): 2127 0 -0.383191000
D/UDP-TIMING(12522): 2128 0 -0.385338000
D/UDP-TIMING(12522): 2129 0 -0.387457000
D/UDP-TIMING(12522): 2130 0 -0.389603000
D/UDP-TIMING(12522): 2131 0 -0.391726000
D/UDP-TIMING(12522): 2132 0 -0.393875000
D/UDP-TIMING(12522): 2133 0 -0.396020000
D/UDP-TIMING(12522): 2134 0 -0.398131000
D/UDP-TIMING(12522): 2135 0 -0.400281000
D/UDP-TIMING(12522): 2136 0 -0.402380000
D/UDP-TIMING(12522): 2137 0 -0.404454000
D/UDP-TIMING(12522): 2138 0 -0.406574000
D/UDP-TIMING(12522): 2139 0 -0.408722000
D/UDP-TIMING(12522): 2140 0 -0.410836000
D/UDP-TIMING(12522): 2141 0 -0.412986000
D/UDP-TIMING(12522): 2142 0 -0.415133000
D/UDP-TIMING(12522): 2143 0 -0.417199000
D/UDP-TIMING(12522): 2144 0 -0.419202000
D/UDP-TIMING(12522): 2145 0 -0.421237000
D/UDP-TIMING(12522): 2146 0 -0.423315000
D/UDP-TIMING(12522): 2147 0 -0.425354000
D/UDP-TIMING(12522): 2148 0 -0.427422000
D/UDP-TIMING(12522): 2149 0 -0.429483000
D/UDP-TIMING(12522): 2150 0 -0.431500000
D/UDP-TIMING(12522): 2151 0 -0.433548000
D/UDP-TIMING(12522): 2152 0 -0.435678000
D/UDP-TIMING(12522): 2153 0 -0.437788000
D/UDP-TIMING(12522): 2154 0 -0.439928000
D/UDP-TIMING(12522): 2155 0 -0.441994000
D/UDP-TIMING(12522): 2156 0 -0.444091000
D/UDP-TIMING(12522): 2157 0 -0.446179000
D/UDP-TIMING(12522): 2158 0 -0.448203000
D/UDP-TIMING(12522): 2159 0 -0.450293000
D/UDP-TIMING(12522): 2160 0 -0.452350000
D/UDP-TIMING(12522): 2161 0 -0.454408000
D/UDP-TIMING(12522): 2162 0 -0.456499000
D/UDP-TIMING(12522): 2163 0 -0.458563000
D/UDP-TIMING(12522): 2164 0 -0.460690000
D/UDP-TIMING(12522): 2165 0 -0.462784000
D/UDP-TIMING(12522): 2166 0 -0.464837000
D/UDP-TIMING(12522): 2167 0 -0.466969000
D/UDP-TIMING(12522): 2168 0 -0.469107000
D/UDP-TIMING(12522): 2169 0 -0.471174000
D/UDP-TIMING(12522): 2170 0 -0.473266000
D/UDP-TIMING(12522): 2171 0 -0.475394000
D/UDP-TIMING(12522): 2172 0 -0.477502000
D/UDP-TIMING(12522): 2173 0 -0.479652000
D/UDP-TIMING(12522): 2174 0 -0.481766000
D/UDP-TIMING(12522): 2175 0 -0.483918000
D/UDP-TIMING(12522): 2176 0 -0.486071000
D/UDP-TIMING(12522): 2177 0 -0.485675000
D/UDP-TIMING(12522): 2178 0 -0.487734000
D/UDP-TIMING(12522): 2179 0 -0.487014000
D/UDP-TIMING(12522): 2180 0 -0.486152000
D/UDP-TIMING(12522): 2181 0 -0.485308000
D/UDP-TIMING(12522): 2182 0 -0.487357000
D/UDP-TIMING(12522): 2183 0 -0.487590000
D/UDP-TIMING(12522): 2184 0 -0.487725000
D/UDP-TIMING(12522): 2185 0 -0.485876000
D/UDP-TIMING(12522): 2186 0 -0.487965000
D/UDP-TIMING(12522): 2187 0 -0.488251000
D/UDP-TIMING(12522): 2188 0 -0.487364000
D/UDP-TIMING(12522): 2189 0 -0.487387000
D/UDP-TIMING(12522): 2190 0 -0.486616000
D/UDP-TIMING(12522): 2191 0 -0.486749000
D/UDP-TIMING(12522): 2192 0 -0.488755000
D/UDP-TIMING(12522): 2193 0 -0.487953000
D/UDP-TIMING(12522): 2194 0 -0.488067000
D/UDP-TIMING(12522): 2195 0 -0.487156000
D/UDP-TIMING(12522): 2196 0 -0.487239000
D/UDP-TIMING(12522): 2197 0 -0.487321000
D/UDP-TIMING(12522): 2198 0 -0.487438000
D/UDP-TIMING(12522): 2199 0 -0.486529000
D/UDP-TIMING(12522): 2200 0 -0.488511000
D/UDP-TIMING(12522): 2201 0 -0.487692000
D/UDP-TIMING(12522): 2202 0 -0.486745000
D/UDP-TIMING(12522): 2203 0 -0.488761000
D/UDP-TIMING(12522): 2204 0 -0.486981000
D/UDP-TIMING(12522): 2205 0 -0.486097000
D/UDP-TIMING(12522): 2206 0 -0.488134000
D/UDP-TIMING(12522): 2207 0 -0.487336000
D/UDP-TIMING(12522): 2208 0 -0.487475000
D/UDP-TIMING(12522): 2209 0 -0.489515000
D/UDP-TIMING(12522): 2210 0 -0.487745000
D/UDP-TIMING(12522): 2211 0 -0.484233000
D/UDP-TIMING(12522): 2212 0 -0.486274000
D/UDP-TIMING(12522): 2213 0 -0.488315000
D/UDP-TIMING(12522): 2214 0 -0.487247000
D/UDP-TIMING(12522): 2215 0 -0.486386000
D/UDP-TIMING(12522): 2216 0 -0.488389000
D/UDP-TIMING(12522): 2217 0 -0.487642000
D/UDP-TIMING(12522): 2218 0 -0.486341000
D/UDP-TIMING(12522): 2219 0 -0.488370000
D/UDP-TIMING(12522): 2220 0 -0.486867000
D/UDP-TIMING(12522): 2221 0 -0.488888000
D/UDP-TIMING(12522): 2222 0 -0.376084000
D/UDP-TIMING(12522): 2223 0 -0.377981000
D/UDP-TIMING(12522): 2224 0 -0.380082000
D/UDP-TIMING(12522): 2225 0 -0.382214000
D/UDP-TIMING(12522): 2226 0 -0.384355000
D/UDP-TIMING(12522): 2227 0 -0.386469000
D/UDP-TIMING(12522): 2228 0 -0.388615000
D/UDP-TIMING(12522): 2229 0 -0.390728000
D/UDP-TIMING(12522): 2230 0 -0.392873000
D/UDP-TIMING(12522): 2231 0 -0.395004000
D/UDP-TIMING(12522): 2232 0 -0.397151000
D/UDP-TIMING(12522): 2233 0 -0.399268000
D/UDP-TIMING(12522): 2234 0 -0.401412000
D/UDP-TIMING(12522): 2235 0 -0.403519000
D/UDP-TIMING(12522): 2236 0 -0.405616000
D/UDP-TIMING(12522): 2237 0 -0.407696000
D/UDP-TIMING(12522): 2238 0 -0.409804000
D/UDP-TIMING(12522): 2239 0 -0.411899000
D/UDP-TIMING(12522): 2240 0 -0.413993000
D/UDP-TIMING(12522): 2241 0 -0.416053000
D/UDP-TIMING(12522): 2242 0 -0.418126000
D/UDP-TIMING(12522): 2243 0 -0.420165000
D/UDP-TIMING(12522): 2244 0 -0.422237000
D/UDP-TIMING(12522): 2245 0 -0.424306000
D/UDP-TIMING(12522): 2246 0 -0.426342000
D/UDP-TIMING(12522): 2247 0 -0.428403000
D/UDP-TIMING(12522): 2248 0 -0.430450000
D/UDP-TIMING(12522): 2249 0 -0.432466000
D/UDP-TIMING(12522): 2250 0 -0.434515000
D/UDP-TIMING(12522): 2251 0 -0.436642000
D/UDP-TIMING(12522): 2252 0 -0.438798000
D/UDP-TIMING(12522): 2253 0 -0.440937000
D/UDP-TIMING(12522): 2254 0 -0.443076000
D/UDP-TIMING(12522): 2255 0 -0.445140000
D/UDP-TIMING(12522): 2256 0 -0.447231000
D/UDP-TIMING(12522): 2257 0 -0.449326000
D/UDP-TIMING(12522): 2258 0 -0.451385000
D/UDP-TIMING(12522): 2259 0 -0.453469000
D/UDP-TIMING(12522): 2260 0 -0.455581000
D/UDP-TIMING(12522): 2261 0 -0.457684000
D/UDP-TIMING(12522): 2262 0 -0.459773000
D/UDP-TIMING(12522): 2263 0 -0.461829000
D/UDP-TIMING(12522): 2264 0 -0.463919000
D/UDP-TIMING(12522): 2265 0 -0.466062000
D/UDP-TIMING(12522): 2266 0 -0.468185000
D/UDP-TIMING(12522): 2267 0 -0.470347000
D/UDP-TIMING(12522): 2268 0 -0.472440000
D/UDP-TIMING(12522): 2269 0 -0.474555000
D/UDP-TIMING(12522): 2270 0 -0.476703000
D/UDP-TIMING(12522): 2271 0 -0.478850000
D/UDP-TIMING(12522): 2272 0 -0.480972000
D/UDP-TIMING(12522): 2273 0 -0.483117000
D/UDP-TIMING(12522): 2274 0 -0.485262000
D/UDP-TIMING(12522): 2275 0 -0.487378000
D/UDP-TIMING(12522): 2276 0 -0.486265000
D/UDP-TIMING(12522): 2277 0 -0.488293000
D/UDP-TIMING(12522): 2278 0 -0.486554000
D/UDP-TIMING(12522): 2279 0 -0.488588000
D/UDP-TIMING(12522): 2280 0 -0.487318000
D/UDP-TIMING(12522): 2281 0 -0.486935000
D/UDP-TIMING(12522): 2282 0 -0.487074000
D/UDP-TIMING(12522): 2283 0 -0.489109000
D/UDP-TIMING(12522): 2284 0 -0.485836000
D/UDP-TIMING(12522): 2285 0 -0.487913000
D/UDP-TIMING(12522): 2286 0 -0.487678000
D/UDP-TIMING(12522): 2287 0 -0.487949000
D/UDP-TIMING(12522): 2288 0 -0.486078000
D/UDP-TIMING(12522): 2289 0 -0.487987000
D/UDP-TIMING(12522): 2290 0 -0.487263000
D/UDP-TIMING(12522): 2291 0 -0.489216000
D/UDP-TIMING(12522): 2292 0 -0.486477000
D/UDP-TIMING(12522): 2293 0 -0.483703000
D/UDP-TIMING(12522): 2294 0 -0.485612000
D/UDP-TIMING(12522): 2295 0 -0.487608000
D/UDP-TIMING(12522): 2296 0 -0.487517000
D/UDP-TIMING(12522): 2297 0 -0.488009000
D/UDP-TIMING(12522): 2298 0 -0.488259000
D/UDP-TIMING(12522): 2299 0 -0.487434000
D/UDP-TIMING(12522): 2300 0 -0.487569000
D/UDP-TIMING(12522): 2301 0 -0.486678000
D/UDP-TIMING(12522): 2302 0 -0.486808000
D/UDP-TIMING(12522): 2303 0 -0.488755000
D/UDP-TIMING(12522): 2304 0 -0.488092000
D/UDP-TIMING(12522): 2305 0 -0.487188000
D/UDP-TIMING(12522): 2306 0 -0.487305000
D/UDP-TIMING(12522): 2307 0 -0.481324000
D/UDP-TIMING(12522): 2308 0 -0.483208000
D/UDP-TIMING(12522): 2309 0 -0.485196000
D/UDP-TIMING(12522): 2310 0 -0.487143000
D/UDP-TIMING(12522): 2311 0 -0.487971000
D/UDP-TIMING(12522): 2312 0 -0.486080000
D/UDP-TIMING(12522): 2313 0 -0.488032000
D/UDP-TIMING(12522): 2314 0 -0.487431000
D/UDP-TIMING(12522): 2315 0 -0.484531000
D/UDP-TIMING(12522): 2316 0 -0.486487000
D/UDP-TIMING(12522): 2317 0 -0.488432000
D/UDP-TIMING(12522): 2318 0 -0.487850000
D/UDP-TIMING(12522): 2319 0 -0.483647000
D/UDP-TIMING(12522): 2320 0 -0.485693000
D/UDP-TIMING(12522): 2321 0 -0.487642000
D/UDP-TIMING(12522): 2322 0 -0.486573000
D/UDP-TIMING(12522): 2323 0 -0.374850000
D/UDP-TIMING(12522): 2324 0 -0.376886000
D/UDP-TIMING(12522): 2325 0 -0.379005000
D/UDP-TIMING(12522): 2326 0 -0.381125000
D/UDP-TIMING(12522): 2327 0 -0.383239000
D/UDP-TIMING(12522): 2328 0 -0.385384000
D/UDP-TIMING(12522): 2329 0 -0.387516000
D/UDP-TIMING(12522): 2330 0 -0.389634000
D/UDP-TIMING(12522): 2331 0 -0.391723000
D/UDP-TIMING(12522): 2332 0 -0.393816000
D/UDP-TIMING(12522): 2333 0 -0.395876000
D/UDP-TIMING(12522): 2334 0 -0.397966000
D/UDP-TIMING(12522): 2335 0 -0.400086000
D/UDP-TIMING(12522): 2336 0 -0.402232000
D/UDP-TIMING(12522): 2337 0 -0.404338000
D/UDP-TIMING(12522): 2338 0 -0.406397000
D/UDP-TIMING(12522): 2339 0 -0.408428000
D/UDP-TIMING(12522): 2340 0 -0.410450000
D/UDP-TIMING(12522): 2341 0 -0.412455000
D/UDP-TIMING(12522): 2342 0 -0.414499000
D/UDP-TIMING(12522): 2343 0 -0.416567000
D/UDP-TIMING(12522): 2344 0 -0.418613000
D/UDP-TIMING(12522): 2345 0 -0.420674000
D/UDP-TIMING(12522): 2346 0 -0.422720000
D/UDP-TIMING(12522): 2347 0 -0.424742000
D/UDP-TIMING(12522): 2348 0 -0.426875000
D/UDP-TIMING(12522): 2349 0 -0.429038000
D/UDP-TIMING(12522): 2350 0 -0.431187000
D/UDP-TIMING(12522): 2351 0 -0.433327000
D/UDP-TIMING(12522): 2352 0 -0.435444000
D/UDP-TIMING(12522): 2353 0 -0.437588000
D/UDP-TIMING(12522): 2354 0 -0.439737000
D/UDP-TIMING(12522): 2355 0 -0.441854000
D/UDP-TIMING(12522): 2356 0 -0.443954000
D/UDP-TIMING(12522): 2357 0 -0.446103000
D/UDP-TIMING(12522): 2358 0 -0.448170000
D/UDP-TIMING(12522): 2359 0 -0.450253000
D/UDP-TIMING(12522): 2360 0 -0.452339000
D/UDP-TIMING(12522): 2361 0 -0.454456000
D/UDP-TIMING(12522): 2362 0 -0.456601000
D/UDP-TIMING(12522): 2363 0 -0.458671000
D/UDP-TIMING(12522): 2364 0 -0.460805000
D/UDP-TIMING(12522): 2365 0 -0.462955000
D/UDP-TIMING(12522): 2366 0 -0.465074000
D/UDP-TIMING(12522): 2367 0 -0.467219000
D/UDP-TIMING(12522): 2368 0 -0.469368000
D/UDP-TIMING(12522): 2369 0 -0.471499000
D/UDP-TIMING(12522): 2370 0 -0.473628000
D/UDP-TIMING(12522): 2371 0 -0.475694000
D/UDP-TIMING(12522): 2372 0 -0.477788000
D/UDP-TIMING(12522): 2373 0 -0.479889000
D/UDP-TIMING(12522): 2374 0 -0.481950000
D/UDP-TIMING(12522): 2375 0 -0.484097000
D/UDP-TIMING(12522): 2376 0 -0.486191000
D/UDP-TIMING(12522): 2377 0 -0.479823000
D/UDP-TIMING(12522): 2378 0 -0.481863000
D/UDP-TIMING(12522): 2379 0 -0.483924000
D/UDP-TIMING(12522): 2380 0 -0.484235000
D/UDP-TIMING(12522): 2381 0 -0.486236000
D/UDP-TIMING(12522): 2382 0 -0.488383000
D/UDP-TIMING(12522): 2383 0 -0.486755000
D/UDP-TIMING(12522): 2384 0 -0.488846000
D/UDP-TIMING(12522): 2385 0 -0.488011000
D/UDP-TIMING(12522): 2386 0 -0.478703000
D/UDP-TIMING(12522): 2387 0 -0.479249000
D/UDP-TIMING(12522): 2388 0 -0.481291000
D/UDP-TIMING(12522): 2389 0 -0.478964000
D/UDP-TIMING(12522): 2390 0 -0.478562000
D/UDP-TIMING(12522): 2391 0 -0.480550000
D/UDP-TIMING(12522): 2392 0 -0.482598000
D/UDP-TIMING(12522): 2393 0 -0.484653000
D/UDP-TIMING(12522): 2394 0 -0.485966000
D/UDP-TIMING(12522): 2395 0 -0.487949000
D/UDP-TIMING(12522): 2396 0 -0.488154000
D/UDP-TIMING(12522): 2397 0 -0.488369000
D/UDP-TIMING(12522): 2398 0 -0.487378000
D/UDP-TIMING(12522): 2399 0 -0.487528000
D/UDP-TIMING(12522): 2400 0 -0.487800000
D/UDP-TIMING(12522): 2401 0 -0.487924000
D/UDP-TIMING(12522): 2402 0 -0.487901000
D/UDP-TIMING(12522): 2403 0 -0.487126000
D/UDP-TIMING(12522): 2404 0 -0.471201000
D/UDP-TIMING(12522): 2405 0 -0.473238000
D/UDP-TIMING(12522): 2406 0 -0.475311000
D/UDP-TIMING(12522): 2407 0 -0.477398000
D/UDP-TIMING(12522): 2408 0 -0.479474000
D/UDP-TIMING(12522): 2409 0 -0.476806000
D/UDP-TIMING(12522): 2410 0 -0.478831000
D/UDP-TIMING(12522): 2411 0 -0.475440000
D/UDP-TIMING(12522): 2412 0 -0.477448000
D/UDP-TIMING(12522): 2413 0 -0.479502000
D/UDP-TIMING(12522): 2414 0 -0.481557000
D/UDP-TIMING(12522): 2415 0 -0.483699000
D/UDP-TIMING(12522): 2416 0 -0.485713000
D/UDP-TIMING(12522): 2417 0 -0.487770000
D/UDP-TIMING(12522): 2418 0 -0.479887000
D/UDP-TIMING(12522): 2419 0 -0.481912000
D/UDP-TIMING(12522): 2420 0 -0.484019000
D/UDP-TIMING(12522): 2421 0 -0.486113000
D/UDP-TIMING(12522): 2422 0 -0.485423000
D/UDP-TIMING(12522): 2423 0 -0.487549000
D/UDP-TIMING(12522): 2424 0 -0.373507000
D/UDP-TIMING(12522): 2425 0 -0.375297000
D/UDP-TIMING(12522): 2426 0 -0.377414000
D/UDP-TIMING(12522): 2427 0 -0.379564000
D/UDP-TIMING(12522): 2428 0 -0.381678000
D/UDP-TIMING(12522): 2429 0 -0.383822000
D/UDP-TIMING(12522): 2430 0 -0.385967000
D/UDP-TIMING(12522): 2431 0 -0.388081000
D/UDP-TIMING(12522): 2432 0 -0.390233000
D/UDP-TIMING(12522): 2433 0 -0.392387000
D/UDP-TIMING(12522): 2434 0 -0.394501000
D/UDP-TIMING(12522): 2435 0 -0.396599000
D/UDP-TIMING(12522): 2436 0 -0.398646000
D/UDP-TIMING(12522): 2437 0 -0.400717000
D/UDP-TIMING(12522): 2438 0 -0.402793000
D/UDP-TIMING(12522): 2439 0 -0.404836000
D/UDP-TIMING(12522): 2440 0 -0.406909000
D/UDP-TIMING(12522): 2441 0 -0.408981000
D/UDP-TIMING(12522): 2442 0 -0.411022000
D/UDP-TIMING(12522): 2443 0 -0.413081000
D/UDP-TIMING(12522): 2444 0 -0.415129000
D/UDP-TIMING(12522): 2445 0 -0.417147000
D/UDP-TIMING(12522): 2446 0 -0.419282000
D/UDP-TIMING(12522): 2447 0 -0.421436000
D/UDP-TIMING(12522): 2448 0 -0.423549000
D/UDP-TIMING(12522): 2449 0 -0.425692000
D/UDP-TIMING(12522): 2450 0 -0.427838000
D/UDP-TIMING(12522): 2451 0 -0.429947000
D/UDP-TIMING(12522): 2452 0 -0.432044000
D/UDP-TIMING(12522): 2453 0 -0.434136000
D/UDP-TIMING(12522): 2454 0 -0.436253000
D/UDP-TIMING(12522): 2455 0 -0.438392000
D/UDP-TIMING(12522): 2456 0 -0.440541000
D/UDP-TIMING(12522): 2457 0 -0.442654000
D/UDP-TIMING(12522): 2458 0 -0.444751000
D/UDP-TIMING(12522): 2459 0 -0.446795000
D/UDP-TIMING(12522): 2460 0 -0.448946000
D/UDP-TIMING(12522): 2461 0 -0.451095000
D/UDP-TIMING(12522): 2462 0 -0.453209000
D/UDP-TIMING(12522): 2463 0 -0.455359000
D/UDP-TIMING(12522): 2464 0 -0.457508000
D/UDP-TIMING(12522): 2465 0 -0.459624000
D/UDP-TIMING(12522): 2466 0 -0.461769000
D/UDP-TIMING(12522): 2467 0 -0.463922000
D/UDP-TIMING(12522): 2468 0 -0.466041000
D/UDP-TIMING(12522): 2469 0 -0.468127000
D/UDP-TIMING(12522): 2470 0 -0.470267000
D/UDP-TIMING(12522): 2471 0 -0.472334000
D/UDP-TIMING(12522): 2472 0 -0.474480000
D/UDP-TIMING(12522): 2473 0 -0.476588000
D/UDP-TIMING(12522): 2474 0 -0.478684000
D/UDP-TIMING(12522): 2475 0 -0.480780000
D/UDP-TIMING(12522): 2476 0 -0.482911000
