--------- beginning of /dev/log/main
D/UDP-TIMING(12522): 4485 0 -0.490133000
D/UDP-TIMING(12522): 4486 0 -0.490675000
D/UDP-TIMING(12522): 4487 0 -0.490582000
D/UDP-TIMING(12522): 4488 0 -0.490962000
D/UDP-TIMING(12522): 4489 0 -0.490916000
D/UDP-TIMING(12522): 4490 0 -0.487624000
D/UDP-TIMING(12522): 4491 0 -0.489823000
D/UDP-TIMING(12522): 4492 0 -0.489883000
D/UDP-TIMING(12522): 4493 0 -0.490544000
D/UDP-TIMING(12522): 4494 0 -0.490402000
D/UDP-TIMING(12522): 4495 0 -0.489966000
D/UDP-TIMING(12522): 4496 0 -0.489888000
D/UDP-TIMING(12522): 4497 0 -0.490337000
D/UDP-TIMING(12522): 4498 0 -0.480857000
D/UDP-TIMING(12522): 4499 0 -0.486775000
D/UDP-TIMING(12522): 4500 0 -0.487794000
D/UDP-TIMING(12522): 4501 0 -0.490901000
D/UDP-TIMING(12522): 4502 0 -0.482447000
D/UDP-TIMING(12522): 4503 0 -0.482269000
D/UDP-TIMING(12522): 4504 0 -0.485777000
D/UDP-TIMING(12522): 4505 0 -0.489515000
D/UDP-TIMING(12522): 4506 0 -0.490068000
D/UDP-TIMING(12522): 4507 0 -0.490831000
D/UDP-TIMING(12522): 4508 0 -0.473967000
D/UDP-TIMING(12522): 4509 0 -0.474453000
D/UDP-TIMING(12522): 4510 0 -0.480426000
D/UDP-TIMING(12522): 4511 0 -0.481870000
D/UDP-TIMING(12522): 4512 0 -0.475901000
D/UDP-TIMING(12522): 4513 0 -0.481863000
D/UDP-TIMING(12522): 4514 0 -0.487888000
D/UDP-TIMING(12522): 4515 0 -0.491020000
D/UDP-TIMING(12522): 4516 0 -0.491196000
D/UDP-TIMING(12522): 4517 0 -0.490355000
D/UDP-TIMING(12522): 4518 0 -0.490444000
D/UDP-TIMING(12522): 4519 0 -0.489617000
D/UDP-TIMING(12522): 4520 0 -0.483138000
D/UDP-TIMING(12522): 4521 0 -0.487306000
D/UDP-TIMING(12522): 4522 0 -0.488498000
D/UDP-TIMING(12522): 4523 0 -0.490182000
D/UDP-TIMING(12522): 4524 0 -0.488319000
D/UDP-TIMING(12522): 4525 0 -0.488393000
D/UDP-TIMING(12522): 4526 0 -0.489939000
D/UDP-TIMING(12522): 4527 0 -0.490670000
D/UDP-TIMING(12522): 4528 0 -0.490817000
D/UDP-TIMING(12522): 4529 0 -0.486854000
D/UDP-TIMING(12522): 4530 0 -0.489429000
D/UDP-TIMING(12522): 4531 0 -0.490188000
D/UDP-TIMING(12522): 4532 0 -0.486743000
D/UDP-TIMING(12522): 4533 0 -0.487437000
D/UDP-TIMING(12522): 4534 0 -0.490131000
D/UDP-TIMING(12522): 4535 0 -0.489256000
D/UDP-TIMING(12522): 4536 0 -0.480353000
D/UDP-TIMING(12522): 4537 0 -0.486110000
D/UDP-TIMING(12522): 4538 0 -0.491247000
D/UDP-TIMING(12522): 4539 0 -0.490442000
D/UDP-TIMING(12522): 4540 0 -0.489757000
D/UDP-TIMING(12522): 4541 0 -0.487711000
D/UDP-TIMING(12522): 4542 0 -0.489834000
D/UDP-TIMING(12522): 4543 0 -0.490253000
D/UDP-TIMING(12522): 4544 0 -0.490880000
D/UDP-TIMING(12522): 4545 0 -0.490662000
D/UDP-TIMING(12522): 4546 0 -0.488410000
D/UDP-TIMING(12522): 4547 0 -0.489990000
D/UDP-TIMING(12522): 4548 0 -0.486104000
D/UDP-TIMING(12522): 4549 0 -0.490255000
D/UDP-TIMING(12522): 4550 0 -0.490009000
D/UDP-TIMING(12522): 4551 0 -0.491159000
D/UDP-TIMING(12522): 4552 0 -0.489917000
D/UDP-TIMING(12522): 4553 0 -0.489573000
D/UDP-TIMING(12522): 4554 0 -0.410714000
D/UDP-TIMING(12522): 4555 0 -0.416751000
D/UDP-TIMING(12522): 4556 0 -0.422890000
D/UDP-TIMING(12522): 4557 0 -0.428956000
D/UDP-TIMING(12522): 4558 0 -0.435052000
D/UDP-TIMING(12522): 4559 0 -0.441164000
D/UDP-TIMING(12522): 4560 0 -0.447254000
D/UDP-TIMING(12522): 4561 0 -0.453384000
D/UDP-TIMING(12522): 4562 0 -0.459496000
D/UDP-TIMING(12522): 4563 0 -0.465588000
D/UDP-TIMING(12522): 4564 0 -0.471677000
D/UDP-TIMING(12522): 4565 0 -0.477881000
D/UDP-TIMING(12522): 4566 0 -0.482541000
D/UDP-TIMING(12522): 4567 0 -0.482100000
D/UDP-TIMING(12522): 4568 0 -0.473913000
D/UDP-TIMING(12522): 4569 0 -0.479915000
D/UDP-TIMING(12522): 4570 0 -0.477282000
D/UDP-TIMING(12522): 4571 0 -0.483275000
D/UDP-TIMING(12522): 4572 0 -0.489239000
D/UDP-TIMING(12522): 4573 0 -0.490786000
D/UDP-TIMING(12522): 4574 0 -0.490954000
D/UDP-TIMING(12522): 4575 0 -0.489997000
D/UDP-TIMING(12522): 4576 0 -0.490519000
D/UDP-TIMING(12522): 4577 0 -0.490678000
D/UDP-TIMING(12522): 4578 0 -0.490418000
D/UDP-TIMING(12522): 4579 0 -0.489608000
D/UDP-TIMING(12522): 4580 0 -0.490625000
D/UDP-TIMING(12522): 4581 0 -0.489708000
D/UDP-TIMING(12522): 4582 0 -0.490833000
D/UDP-TIMING(12522): 4583 0 -0.487966000
D/UDP-TIMING(12522): 4584 0 -0.489563000
D/UDP-TIMING(12522): 4585 0 -0.491389000
D/UDP-TIMING(12522): 4586 0 -0.490572000
D/UDP-TIMING(12522): 4587 0 -0.486085000
D/UDP-TIMING(12522): 4588 0 -0.490182000
D/UDP-TIMING(12522): 4589 0 -0.489207000
D/UDP-TIMING(12522): 4590 0 -0.490557000
D/UDP-TIMING(12522): 4591 0 -0.490592000
D/UDP-TIMING(12522): 4592 0 -0.490249000
D/UDP-TIMING(12522): 4593 0 -0.489475000
D/UDP-TIMING(12522): 4594 0 -0.490601000
D/UDP-TIMING(12522): 4595 0 -0.490435000
D/UDP-TIMING(12522): 4596 0 -0.490364000
D/UDP-TIMING(12522): 4597 0 -0.490385000
D/UDP-TIMING(12522): 4598 0 -0.491077000
D/UDP-TIMING(12522): 4599 0 -0.489460000
D/UDP-TIMING(12522): 4600 0 -0.490343000
D/UDP-TIMING(12522): 4601 0 -0.490338000
D/UDP-TIMING(12522): 4602 0 -0.486557000
D/UDP-TIMING(12522): 4603 0 -0.489087000
D/UDP-TIMING(12522): 4604 0 -0.486875000
D/UDP-TIMING(12522): 4605 0 -0.490002000
D/UDP-TIMING(12522): 4606 0 -0.490131000
D/UDP-TIMING(12522): 4607 0 -0.489275000
D/UDP-TIMING(12522): 4608 0 -0.491361000
D/UDP-TIMING(12522): 4609 0 -0.490399000
D/UDP-TIMING(12522): 4610 0 -0.490416000
D/UDP-TIMING(12522): 4611 0 -0.490700000
D/UDP-TIMING(12522): 4612 0 -0.481233000
D/UDP-TIMING(12522): 4613 0 -0.487175000
D/UDP-TIMING(12522): 4614 0 -0.489107000
D/UDP-TIMING(12522): 4615 0 -0.488917000
D/UDP-TIMING(12522): 4616 0 -0.490813000
D/UDP-TIMING(12522): 4617 0 -0.489826000
D/UDP-TIMING(12522): 4618 0 -0.489702000
D/UDP-TIMING(12522): 4619 0 -0.488727000
D/UDP-TIMING(12522): 4620 0 -0.483336000
D/UDP-TIMING(12522): 4621 0 -0.487520000
D/UDP-TIMING(12522): 4622 0 -0.490260000
D/UDP-TIMING(12522): 4623 0 -0.490442000
D/UDP-TIMING(12522): 4624 0 -0.490535000
D/UDP-TIMING(12522): 4625 0 -0.489738000
D/UDP-TIMING(12522): 4626 0 -0.488927000
D/UDP-TIMING(12522): 4627 0 -0.490244000
D/UDP-TIMING(12522): 4628 0 -0.490991000
D/UDP-TIMING(12522): 4629 0 -0.486098000
D/UDP-TIMING(12522): 4630 0 -0.489600000
D/UDP-TIMING(12522): 4631 0 -0.488729000
D/UDP-TIMING(12522): 4632 0 -0.489846000
D/UDP-TIMING(12522): 4633 0 -0.490590000
D/UDP-TIMING(12522): 4634 0 -0.490724000
D/UDP-TIMING(12522): 4635 0 -0.489863000
D/UDP-TIMING(12522): 4636 0 -0.487363000
D/UDP-TIMING(12522): 4637 0 -0.489649000
D/UDP-TIMING(12522): 4638 0 -0.489703000
D/UDP-TIMING(12522): 4639 0 -0.491397000
D/UDP-TIMING(12522): 4640 0 -0.490488000
D/UDP-TIMING(12522): 4641 0 -0.490550000
D/UDP-TIMING(12522): 4642 0 -0.490609000
D/UDP-TIMING(12522): 4643 0 -0.490478000
D/UDP-TIMING(12522): 4644 0 -0.490905000
D/UDP-TIMING(12522): 4645 0 -0.490068000
D/UDP-TIMING(12522): 4646 0 -0.489772000
D/UDP-TIMING(12522): 4647 0 -0.490500000
D/UDP-TIMING(12522): 4648 0 -0.490642000
D/UDP-TIMING(12522): 4649 0 -0.490531000
D/UDP-TIMING(12522): 4650 0 -0.490028000
D/UDP-TIMING(12522): 4651 0 -0.489045000
D/UDP-TIMING(12522): 4652 0 -0.480807000
D/UDP-TIMING(12522): 4653 0 -0.475475000
D/UDP-TIMING(12522): 4654 0 -0.481577000
D/UDP-TIMING(12522): 4655 0 -0.487645000
D/UDP-TIMING(12522): 4656 0 -0.490746000
D/UDP-TIMING(12522): 4657 0 -0.490486000
D/UDP-TIMING(12522): 4658 0 -0.490308000
D/UDP-TIMING(12522): 4659 0 -0.490010000
D/UDP-TIMING(12522): 4660 0 -0.490301000
D/UDP-TIMING(12522): 4661 0 -0.490475000
D/UDP-TIMING(12522): 4662 0 -0.490368000
D/UDP-TIMING(12522): 4663 0 -0.490735000
D/UDP-TIMING(12522): 4664 0 -0.489898000
D/UDP-TIMING(12522): 4665 0 -0.491023000
D/UDP-TIMING(12522): 4666 0 -0.489827000
D/UDP-TIMING(12522): 4667 0 -0.490270000
D/UDP-TIMING(12522): 4668 0 -0.490091000
D/UDP-TIMING(12522): 4669 0 -0.490029000
D/UDP-TIMING(12522): 4670 0 -0.481104000
D/UDP-TIMING(12522): 4671 0 -0.487188000
D/UDP-TIMING(12522): 4672 0 -0.489043000
D/UDP-TIMING(12522): 4673 0 -0.491169000
D/UDP-TIMING(12522): 4674 0 -0.490291000
D/UDP-TIMING(12522): 4675 0 -0.489465000
D/UDP-TIMING(12522): 4676 0 -0.490574000
D/UDP-TIMING(12522): 4677 0 -0.489674000
D/UDP-TIMING(12522): 4678 0 -0.490201000
D/UDP-TIMING(12522): 4679 0 -0.490938000
D/UDP-TIMING(12522): 4680 0 -0.491056000
D/UDP-TIMING(12522): 4681 0 -0.487198000
D/UDP-TIMING(12522): 4682 0 -0.488841000
D/UDP-TIMING(12522): 4683 0 -0.489662000
D/UDP-TIMING(12522): 4684 0 -0.490606000
D/UDP-TIMING(12522): 4685 0 -0.490720000
D/UDP-TIMING(12522): 4686 0 -0.490774000
D/UDP-TIMING(12522): 4687 0 -0.484356000
D/UDP-TIMING(12522): 4688 0 -0.488043000
D/UDP-TIMING(12522): 4689 0 -0.491206000
D/UDP-TIMING(12522): 4690 0 -0.490242000
D/UDP-TIMING(12522): 4691 0 -0.490787000
D/UDP-TIMING(12522): 4692 0 -0.490537000
D/UDP-TIMING(12522): 4693 0 -0.489639000
D/UDP-TIMING(12522): 4694 0 -0.489790000
D/UDP-TIMING(12522): 4695 0 -0.490251000
D/UDP-TIMING(12522): 4696 0 -0.487985000
D/UDP-TIMING(12522): 4697 0 -0.488032000
D/UDP-TIMING(12522): 4698 0 -0.489689000
D/UDP-TIMING(12522): 4699 0 -0.490290000
D/UDP-TIMING(12522): 4700 0 -0.490430000
D/UDP-TIMING(12522): 4701 0 -0.488624000
D/UDP-TIMING(12522): 4702 0 -0.490117000
D/UDP-TIMING(12522): 4703 0 -0.485241000
D/UDP-TIMING(12522): 4704 0 -0.490966000
D/UDP-TIMING(12522): 4705 0 -0.490877000
D/UDP-TIMING(12522): 4706 0 -0.489875000
D/UDP-TIMING(12522): 4707 0 -0.490388000
D/UDP-TIMING(12522): 4708 0 -0.489454000
D/UDP-TIMING(12522): 4709 0 -0.490017000
D/UDP-TIMING(12522): 4710 0 -0.490166000
D/UDP-TIMING(12522): 4711 0 -0.489173000
D/UDP-TIMING(12522): 4712 0 -0.489986000
D/UDP-TIMING(12522): 4713 0 -0.488391000
D/UDP-TIMING(12522): 4714 0 -0.490619000
D/UDP-TIMING(12522): 4715 0 -0.489371000
D/UDP-TIMING(12522): 4716 0 -0.490486000
D/UDP-TIMING(12522): 4717 0 -0.490671000
D/UDP-TIMING(12522): 4718 0 -0.490662000
D/UDP-TIMING(12522): 4719 0 -0.483262000
D/UDP-TIMING(12522): 4720 0 -0.489287000
D/UDP-TIMING(12522): 4721 0 -0.488288000
D/UDP-TIMING(12522): 4722 0 -0.489700000
D/UDP-TIMING(12522): 4723 0 -0.490785000
D/UDP-TIMING(12522): 4724 0 -0.489803000
D/UDP-TIMING(12522): 4725 0 -0.490592000
D/UDP-TIMING(12522): 4726 0 -0.484752000
D/UDP-TIMING(12522): 4727 0 -0.490793000
D/UDP-TIMING(12522): 4728 0 -0.489991000
D/UDP-TIMING(12522): 4729 0 -0.490464000
D/UDP-TIMING(12522): 4730 0 -0.489493000
D/UDP-TIMING(12522): 4731 0 -0.491324000
D/UDP-TIMING(12522): 4732 0 -0.490504000
D/UDP-TIMING(12522): 4733 0 -0.490515000
D/UDP-TIMING(12522): 4734 0 -0.490819000
D/UDP-TIMING(12522): 4735 0 -0.489929000
D/UDP-TIMING(12522): 4736 0 -0.482363000
D/UDP-TIMING(12522): 4737 0 -0.486524000
D/UDP-TIMING(12522): 4738 0 -0.490269000
D/UDP-TIMING(12522): 4739 0 -0.490353000
D/UDP-TIMING(12522): 4740 0 -0.489475000
D/UDP-TIMING(12522): 4741 0 -0.489927000
D/UDP-TIMING(12522): 4742 0 -0.489611000
D/UDP-TIMING(12522): 4743 0 -0.489630000
D/UDP-TIMING(12522): 4744 0 -0.490852000
D/UDP-TIMING(12522): 4745 0 -0.490759000
D/UDP-TIMING(12522): 4746 0 -0.489108000
D/UDP-TIMING(12522): 4747 0 -0.489882000
D/UDP-TIMING(12522): 4748 0 -0.489463000
D/UDP-TIMING(12522): 4749 0 -0.489521000
D/UDP-TIMING(12522): 4750 0 -0.489439000
D/UDP-TIMING(12522): 4751 0 -0.490907000
D/UDP-TIMING(12522): 4752 0 -0.490019000
D/UDP-TIMING(12522): 4753 0 -0.490115000
D/UDP-TIMING(12522): 4754 0 -0.489392000
D/UDP-TIMING(12522): 4755 0 -0.489523000
D/UDP-TIMING(12522): 4756 0 -0.490658000
D/UDP-TIMING(12522): 4757 0 -0.489747000
D/UDP-TIMING(12522): 4758 0 -0.490321000
D/UDP-TIMING(12522): 4759 0 -0.490471000
D/UDP-TIMING(12522): 4760 0 -0.491243000
D/UDP-TIMING(12522): 4761 0 -0.489536000
D/UDP-TIMING(12522): 4762 0 -0.489935000
D/UDP-TIMING(12522): 4763 0 -0.490085000
D/UDP-TIMING(12522): 4764 0 -0.489871000
D/UDP-TIMING(12522): 4765 0 -0.490839000
D/UDP-TIMING(12522): 4766 0 -0.488559000
D/UDP-TIMING(12522): 4767 0 -0.490719000
D/UDP-TIMING(12522): 4768 0 -0.490424000
D/UDP-TIMING(12522): 4769 0 -0.489633000
D/UDP-TIMING(12522): 4770 0 -0.488792000
D/UDP-TIMING(12522): 4771 0 -0.490318000
D/UDP-TIMING(12522): 4772 0 -0.491073000
D/UDP-TIMING(12522): 4773 0 -0.490164000
D/UDP-TIMING(12522): 4774 0 -0.491353000
D/UDP-TIMING(12522): 4775 0 -0.487479000
D/UDP-TIMING(12522): 4776 0 -0.490709000
D/UDP-TIMING(12522): 4777 0 -0.487791000
D/UDP-TIMING(12522): 4778 0 -0.490256000
D/UDP-TIMING(12522): 4779 0 -0.490371000
D/UDP-TIMING(12522): 4780 0 -0.488770000
D/UDP-TIMING(12522): 4781 0 -0.490651000
D/UDP-TIMING(12522): 4782 0 -0.490323000
D/UDP-TIMING(12522): 4783 0 -0.489486000
D/UDP-TIMING(12522): 4784 0 -0.490587000
D/UDP-TIMING(12522): 4785 0 -0.490470000
D/UDP-TIMING(12522): 4786 0 -0.486369000
D/UDP-TIMING(12522): 4787 0 -0.490440000
D/UDP-TIMING(12522): 4788 0 -0.489434000
D/UDP-TIMING(12522): 4789 0 -0.488557000
D/UDP-TIMING(12522): 4790 0 -0.489956000
D/UDP-TIMING(12522): 4791 0 -0.489582000
D/UDP-TIMING(12522): 4792 0 -0.489715000
D/UDP-TIMING(12522): 4793 0 -0.490835000
D/UDP-TIMING(12522): 4794 0 -0.489888000
D/UDP-TIMING(12522): 4795 0 -0.490487000
D/UDP-TIMING(12522): 4796 0 -0.490191000
D/UDP-TIMING(12522): 4797 0 -0.488377000
D/UDP-TIMING(12522): 4798 0 -0.489500000
D/UDP-TIMING(12522): 4799 0 -0.489668000
D/UDP-TIMING(12522): 4800 0 -0.490170000
D/UDP-TIMING(12522): 4801 0 -0.489997000
D/UDP-TIMING(12522): 4802 0 -0.491109000
D/UDP-TIMING(12522): 4803 0 -0.489453000
D/UDP-TIMING(12522): 4804 0 -0.489801000
D/UDP-TIMING(12522): 4805 0 -0.490632000
D/UDP-TIMING(12522): 4806 0 -0.489711000
D/UDP-TIMING(12522): 4807 0 -0.490083000
D/UDP-TIMING(12522): 4808 0 -0.489114000
D/UDP-TIMING(12522): 4809 0 -0.489736000
D/UDP-TIMING(12522): 4810 0 -0.489924000
D/UDP-TIMING(12522): 4811 0 -0.490649000
D/UDP-TIMING(12522): 4812 0 -0.489716000
D/UDP-TIMING(12522): 4813 0 -0.490266000
D/UDP-TIMING(12522): 4814 0 -0.491009000
D/UDP-TIMING(12522): 4815 0 -0.491056000
D/UDP-TIMING(12522): 4816 0 -0.490111000
D/UDP-TIMING(12522): 4817 0 -0.486944000
D/UDP-TIMING(12522): 4818 0 -0.490771000
D/UDP-TIMING(12522): 4819 0 -0.488868000
D/UDP-TIMING(12522): 4820 0 -0.490433000
D/UDP-TIMING(12522): 4821 0 -0.486557000
D/UDP-TIMING(12522): 4822 0 -0.491308000
D/UDP-TIMING(12522): 4823 0 -0.490465000
D/UDP-TIMING(12522): 4824 0 -0.490490000
D/UDP-TIMING(12522): 4825 0 -0.486065000
D/UDP-TIMING(12522): 4826 0 -0.489803000
D/UDP-TIMING(12522): 4827 0 -0.490436000
D/UDP-TIMING(12522): 4828 0 -0.490036000
D/UDP-TIMING(12522): 4829 0 -0.490086000
D/UDP-TIMING(12522): 4830 0 -0.491274000
D/UDP-TIMING(12522): 4831 0 -0.489515000
D/UDP-TIMING(12522): 4832 0 -0.490542000
D/UDP-TIMING(12522): 4833 0 -0.489734000
D/UDP-TIMING(12522): 4834 0 -0.490107000
D/UDP-TIMING(12522): 4835 0 -0.485457000
D/UDP-TIMING(12522): 4836 0 -0.489605000
D/UDP-TIMING(12522): 4837 0 -0.490258000
D/UDP-TIMING(12522): 4838 0 -0.490599000
D/UDP-TIMING(12522): 4839 0 -0.489815000
D/UDP-TIMING(12522): 4840 0 -0.490935000
D/UDP-TIMING(12522): 4841 0 -0.489038000
D/UDP-TIMING(12522): 4842 0 -0.489426000
D/UDP-TIMING(12522): 4843 0 -0.490653000
D/UDP-TIMING(12522): 4844 0 -0.491423000
D/UDP-TIMING(12522): 4845 0 -0.490139000
D/UDP-TIMING(12522): 4846 0 -0.490154000
D/UDP-TIMING(12522): 4847 0 -0.490100000
D/UDP-TIMING(12522): 4848 0 -0.490463000
D/UDP-TIMING(12522): 4849 0 -0.490308000
D/UDP-TIMING(12522): 4850 0 -0.490344000
D/UDP-TIMING(12522): 4851 0 -0.490630000
D/UDP-TIMING(12522): 4852 0 -0.490965000
D/UDP-TIMING(12522): 4853 0 -0.487329000
D/UDP-TIMING(12522): 4854 0 -0.486439000
D/UDP-TIMING(12522): 4855 0 -0.489142000
D/UDP-TIMING(12522): 4856 0 -0.491258000
D/UDP-TIMING(12522): 4857 0 -0.489437000
D/UDP-TIMING(12522): 4858 0 -0.490997000
D/UDP-TIMING(12522): 4859 0 -0.490875000
D/UDP-TIMING(12522): 4860 0 -0.490781000
D/UDP-TIMING(12522): 4861 0 -0.489224000
D/UDP-TIMING(12522): 4862 0 -0.491070000
D/UDP-TIMING(12522): 4863 0 -0.488156000
D/UDP-TIMING(12522): 4864 0 -0.489719000
D/UDP-TIMING(12522): 4865 0 -0.490410000
D/UDP-TIMING(12522): 4866 0 -0.490503000
D/UDP-TIMING(12522): 4867 0 -0.490548000
D/UDP-TIMING(12522): 4868 0 -0.490354000
D/UDP-TIMING(12522): 4869 0 -0.486998000
D/UDP-TIMING(12522): 4870 0 -0.491101000
D/UDP-TIMING(12522): 4871 0 -0.491219000
D/UDP-TIMING(12522): 4872 0 -0.490378000
D/UDP-TIMING(12522): 4873 0 -0.489527000
D/UDP-TIMING(12522): 4874 0 -0.490823000
D/UDP-TIMING(12522): 4875 0 -0.489944000
D/UDP-TIMING(12522): 4876 0 -0.489948000
D/UDP-TIMING(12522): 4877 0 -0.489912000
D/UDP-TIMING(12522): 4878 0 -0.491201000
D/UDP-TIMING(12522): 4879 0 -0.490237000
D/UDP-TIMING(12522): 4880 0 -0.490546000
D/UDP-TIMING(12522): 4881 0 -0.490435000
D/UDP-TIMING(12522): 4882 0 -0.490439000
D/UDP-TIMING(12522): 4883 0 -0.489617000
D/UDP-TIMING(12522): 4884 0 -0.491205000
D/UDP-TIMING(12522): 4885 0 -0.489293000
D/UDP-TIMING(12522): 4886 0 -0.489375000
D/UDP-TIMING(12522): 4887 0 -0.489132000
D/UDP-TIMING(12522): 4888 0 -0.490171000
D/UDP-TIMING(12522): 4889 0 -0.487881000
D/UDP-TIMING(12522): 4890 0 -0.489890000
D/UDP-TIMING(12522): 4891 0 -0.480947000
D/UDP-TIMING(12522): 4892 0 -0.486952000
D/UDP-TIMING(12522): 4893 0 -0.490132000
D/UDP-TIMING(12522): 4894 0 -0.489797000
D/UDP-TIMING(12522): 4895 0 -0.490724000
D/UDP-TIMING(12522): 4896 0 -0.480816000
D/UDP-TIMING(12522): 4897 0 -0.486847000
D/UDP-TIMING(12522): 4898 0 -0.479020000
D/UDP-TIMING(12522): 4899 0 -0.485042000
D/UDP-TIMING(12522): 4900 0 -0.490711000
D/UDP-TIMING(12522): 4901 0 -0.490374000
D/UDP-TIMING(12522): 4902 0 -0.485215000
D/UDP-TIMING(12522): 4903 0 -0.487849000
D/UDP-TIMING(12522): 4904 0 -0.488318000
D/UDP-TIMING(12522): 4905 0 -0.489991000
D/UDP-TIMING(12522): 4906 0 -0.489776000
D/UDP-TIMING(12522): 4907 0 -0.491006000
D/UDP-TIMING(12522): 4908 0 -0.488588000
D/UDP-TIMING(12522): 4909 0 -0.490818000
D/UDP-TIMING(12522): 4910 0 -0.490553000
D/UDP-TIMING(12522): 4911 0 -0.491091000
D/UDP-TIMING(12522): 4912 0 -0.491077000
D/UDP-TIMING(12522): 4913 0 -0.490882000
D/UDP-TIMING(12522): 4914 0 -0.489316000
D/UDP-TIMING(12522): 4915 0 -0.489429000
D/UDP-TIMING(12522): 4916 0 -0.488430000
D/UDP-TIMING(12522): 4917 0 -0.490094000
D/UDP-TIMING(12522): 4918 0 -0.490630000
D/UDP-TIMING(12522): 4919 0 -0.488763000
D/UDP-TIMING(12522): 4920 0 -0.490619000
D/UDP-TIMING(12522): 4921 0 -0.490541000
D/UDP-TIMING(12522): 4922 0 -0.489789000
D/UDP-TIMING(12522): 4923 0 -0.489922000
D/UDP-TIMING(12522): 4924 0 -0.490036000
D/UDP-TIMING(12522): 4925 0 -0.490126000
D/UDP-TIMING(12522): 4926 0 -0.490539000
D/UDP-TIMING(12522): 4927 0 -0.490302000
D/UDP-TIMING(12522): 4928 0 -0.488477000
D/UDP-TIMING(12522): 4929 0 -0.490040000
D/UDP-TIMING(12522): 4930 0 -0.490951000
D/UDP-TIMING(12522): 4931 0 -0.482337000
D/UDP-TIMING(12522): 4932 0 -0.486486000
D/UDP-TIMING(12522): 4933 0 -0.490345000
D/UDP-TIMING(12522): 4934 0 -0.489437000
D/UDP-TIMING(12522): 4935 0 -0.488479000
D/UDP-TIMING(12522): 4936 0 -0.482018000
D/UDP-TIMING(12522): 4937 0 -0.487944000
D/UDP-TIMING(12522): 4938 0 -0.490381000
D/UDP-TIMING(12522): 4939 0 -0.489470000
D/UDP-TIMING(12522): 4940 0 -0.487933000
D/UDP-TIMING(12522): 4941 0 -0.489855000
D/UDP-TIMING(12522): 4942 0 -0.491597000
D/UDP-TIMING(12522): 4943 0 -0.489798000
D/UDP-TIMING(12522): 4944 0 -0.490791000
D/UDP-TIMING(12522): 4945 0 -0.487919000
D/UDP-TIMING(12522): 4946 0 -0.491149000
D/UDP-TIMING(12522): 4947 0 -0.491139000
D/UDP-TIMING(12522): 4948 0 -0.490305000
D/UDP-TIMING(12522): 4949 0 -0.490609000
D/UDP-TIMING(12522): 4950 0 -0.482146000
D/UDP-TIMING(12522): 4951 0 -0.488179000
D/UDP-TIMING(12522): 4952 0 -0.490054000
D/UDP-TIMING(12522): 4953 0 -0.489092000
D/UDP-TIMING(12522): 4954 0 -0.482664000
D/UDP-TIMING(12522): 4955 0 -0.481884000
D/UDP-TIMING(12522): 4956 0 -0.487919000
D/UDP-TIMING(12522): 4957 0 -0.491753000
D/UDP-TIMING(12522): 4958 0 -0.490042000
D/UDP-TIMING(12522): 4959 0 -0.488777000
D/UDP-TIMING(12522): 4960 0 -0.490428000
D/UDP-TIMING(12522): 4961 0 -0.489823000
D/UDP-TIMING(12522): 4962 0 -0.489739000
D/UDP-TIMING(12522): 4963 0 -0.490730000
D/UDP-TIMING(12522): 4964 0 -0.491595000
D/UDP-TIMING(12522): 4965 0 -0.489912000
D/UDP-TIMING(12522): 4966 0 -0.490902000
D/UDP-TIMING(12522): 4967 0 -0.489899000
D/UDP-TIMING(12522): 4968 0 -0.490187000
D/UDP-TIMING(12522): 4969 0 -0.486782000
D/UDP-TIMING(12522): 4970 0 -0.488722000
D/UDP-TIMING(12522): 4971 0 -0.490451000
D/UDP-TIMING(12522): 4972 0 -0.489404000
D/UDP-TIMING(12522): 4973 0 -0.491035000
D/UDP-TIMING(12522): 4974 0 -0.489719000
D/UDP-TIMING(12522): 4975 0 -0.490060000
D/UDP-TIMING(12522): 4976 0 -0.489853000
D/UDP-TIMING(12522): 4977 0 -0.489437000
D/UDP-TIMING(12522): 4978 0 -0.489590000
D/UDP-TIMING(12522): 4979 0 -0.490364000
D/UDP-TIMING(12522): 4980 0 -0.489995000
D/UDP-TIMING(12522): 4981 0 -0.488641000
D/UDP-TIMING(12522): 4982 0 -0.490768000
D/UDP-TIMING(12522): 4983 0 -0.490969000
D/UDP-TIMING(12522): 4984 0 -0.491160000
D/UDP-TIMING(12522): 4985 0 -0.491322000
D/UDP-TIMING(12522): 4986 0 -0.488388000
D/UDP-TIMING(12522): 4987 0 -0.486556000
D/UDP-TIMING(12522): 4988 0 -0.490701000
D/UDP-TIMING(12522): 4989 0 -0.490808000
D/UDP-TIMING(12522): 4990 0 -0.489994000
D/UDP-TIMING(12522): 4991 0 -0.490106000
D/UDP-TIMING(12522): 4992 0 -0.489252000
D/UDP-TIMING(12522): 4993 0 -0.491446000
D/UDP-TIMING(12522): 4994 0 -0.490467000
D/UDP-TIMING(12522): 4995 0 -0.490566000
D/UDP-TIMING(12522): 4996 0 -0.490786000
D/UDP-TIMING(12522): 4997 0 -0.489924000
D/UDP-TIMING(12522): 4998 0 -0.488985000
D/UDP-TIMING(12522): 4999 0 -0.489038000
D/UDP-TIMING(12522): 5000 0 -0.488297000
D/UDP-TIMING(12522): 5001 0 -0.482855000
