--------- beginning of /dev/log/system
I/ActivityManager(  182): Start proc com.samsung.syncservice for service com.samsung.syncservice/.SyncmlService: pid=12539 uid=1000 gids={1015, 3002, 3001, 3003, 3007}
--------- beginning of /dev/log/main
I/SyncmlService(12539): onCreate 
I/        (12539): dm_register_ext_handler_connector
I/ActivityManager(  182): Start proc com.android.bip for service com.android.bip/.BIPService: pid=12554 uid=10001 gids={3003}
D/UDP-TIMING(12522): 8940 0 -0.435680000
D/UDP-TIMING(12522): 8941 0 -0.436866000
D/UDP-TIMING(12522): 8942 0 -0.437995000
D/UDP-TIMING(12522): 8943 0 -0.439146000
D/UDP-TIMING(12522): 8944 0 -0.440250000
D/UDP-TIMING(12522): 8945 0 -0.441401000
D/UDP-TIMING(12522): 8946 0 -0.442528000
D/UDP-TIMING(12522): 8947 0 -0.443604000
D/UDP-TIMING(12522): 8948 0 -0.444761000
D/UDP-TIMING(12522): 8949 0 -0.445863000
D/UDP-TIMING(12522): 8950 0 -0.446969000
D/UDP-TIMING(12522): 8951 0 -0.448079000
D/UDP-TIMING(12522): 8952 0 -0.449255000
D/UDP-TIMING(12522): 8953 0 -0.450365000
D/UDP-TIMING(12522): 8954 0 -0.451500000
D/UDP-TIMING(12522): 8955 0 -0.452549000
D/UDP-TIMING(12522): 8956 0 -0.453711000
D/UDP-TIMING(12522): 8957 0 -0.454810000
D/UDP-TIMING(12522): 8958 0 -0.455926000
D/UDP-TIMING(12522): 8959 0 -0.457059000
D/UDP-TIMING(12522): 8960 0 -0.458142000
D/UDP-TIMING(12522): 8961 0 -0.459274000
D/UDP-TIMING(12522): 8962 0 -0.460386000
D/UDP-TIMING(12522): 8963 0 -0.461490000
D/UDP-TIMING(12522): 8964 0 -0.462600000
D/UDP-TIMING(12522): 8965 0 -0.463734000
D/UDP-TIMING(12522): 8966 0 -0.464814000
D/UDP-TIMING(12522): 8967 0 -0.465947000
D/UDP-TIMING(12522): 8968 0 -0.467052000
D/UDP-TIMING(12522): 8969 0 -0.468150000
D/UDP-TIMING(12522): 8970 0 -0.469268000
D/UDP-TIMING(12522): 8971 0 -0.470338000
D/UDP-TIMING(12522): 8972 0 -0.471428000
D/UDP-TIMING(12522): 8973 0 -0.472505000
D/UDP-TIMING(12522): 8974 0 -0.473598000
D/UDP-TIMING(12522): 8975 0 -0.474728000
D/UDP-TIMING(12522): 8976 0 -0.475566000
D/UDP-TIMING(12522): 8977 0 -0.476611000
D/UDP-TIMING(12522): 8978 0 -0.477704000
D/UDP-TIMING(12522): 8979 0 -0.478839000
D/UDP-TIMING(12522): 8980 0 -0.479918000
D/UDP-TIMING(12522): 8981 0 -0.480441000
D/UDP-TIMING(12522): 8982 0 -0.481531000
D/UDP-TIMING(12522): 8983 0 -0.482634000
D/UDP-TIMING(12522): 8984 0 -0.483748000
D/UDP-TIMING(12522): 8985 0 -0.484848000
D/UDP-TIMING(12522): 8986 0 -0.479493000
D/UDP-TIMING(12522): 8987 0 -0.480543000
D/UDP-TIMING(12522): 8988 0 -0.481609000
D/UDP-TIMING(12522): 8989 0 -0.370680000
D/UDP-TIMING(12522): 8990 0 -0.371504000
D/UDP-TIMING(12522): 8991 0 -0.372515000
D/UDP-TIMING(12522): 8992 0 -0.373666000
D/UDP-TIMING(12522): 8993 0 -0.374824000
D/UDP-TIMING(12522): 8994 0 -0.376033000
D/UDP-TIMING(12522): 8995 0 -0.377178000
D/UDP-TIMING(12522): 8996 0 -0.378363000
D/UDP-TIMING(12522): 8997 0 -0.379520000
D/UDP-TIMING(12522): 8998 0 -0.380701000
D/UDP-TIMING(12522): 8999 0 -0.381875000
D/UDP-TIMING(12522): 9000 0 -0.383012000
D/UDP-TIMING(12522): 9001 0 -0.384187000
D/UDP-TIMING(12522): 9002 0 -0.385356000
D/UDP-TIMING(12522): 9003 0 -0.386494000
D/UDP-TIMING(12522): 9004 0 -0.387645000
D/UDP-TIMING(12522): 9005 0 -0.388789000
D/UDP-TIMING(12522): 9006 0 -0.389913000
D/UDP-TIMING(12522): 9007 0 -0.391085000
D/UDP-TIMING(12522): 9008 0 -0.392175000
D/UDP-TIMING(12522): 9009 0 -0.393296000
D/UDP-TIMING(12522): 9010 0 -0.394428000
D/UDP-TIMING(12522): 9011 0 -0.395582000
D/UDP-TIMING(12522): 9012 0 -0.396753000
D/UDP-TIMING(12522): 9013 0 -0.397958000
D/UDP-TIMING(12522): 9014 0 -0.399119000
D/UDP-TIMING(12522): 9015 0 -0.400254000
D/UDP-TIMING(12522): 9016 0 -0.401436000
D/UDP-TIMING(12522): 9017 0 -0.402537000
D/UDP-TIMING(12522): 9018 0 -0.403686000
D/UDP-TIMING(12522): 9019 0 -0.404774000
D/UDP-TIMING(12522): 9020 0 -0.405914000
D/UDP-TIMING(12522): 9021 0 -0.407094000
D/UDP-TIMING(12522): 9022 0 -0.408215000
D/UDP-TIMING(12522): 9023 0 -0.409324000
D/UDP-TIMING(12522): 9024 0 -0.410491000
D/UDP-TIMING(12522): 9025 0 -0.411623000
D/UDP-TIMING(12522): 9026 0 -0.412754000
D/UDP-TIMING(12522): 9027 0 -0.413929000
D/UDP-TIMING(12522): 9028 0 -0.415045000
D/UDP-TIMING(12522): 9029 0 -0.416209000
D/UDP-TIMING(12522): 9030 0 -0.417361000
D/UDP-TIMING(12522): 9031 0 -0.418498000
D/UDP-TIMING(12522): 9032 0 -0.419651000
D/UDP-TIMING(12522): 9033 0 -0.420799000
D/UDP-TIMING(12522): 9034 0 -0.421933000
D/UDP-TIMING(12522): 9035 0 -0.423102000
D/UDP-TIMING(12522): 9036 0 -0.424206000
D/UDP-TIMING(12522): 9037 0 -0.417534000
D/UDP-TIMING(12522): 9038 0 -0.418664000
D/UDP-TIMING(12522): 9039 0 -0.419777000
D/UDP-TIMING(12522): 9040 0 -0.421061000
D/UDP-TIMING(12522): 9041 0 -0.422197000
D/UDP-TIMING(12522): 9042 0 -0.423372000
D/UDP-TIMING(12522): 9043 0 -0.424519000
D/UDP-TIMING(12522): 9044 0 -0.425651000
D/UDP-TIMING(12522): 9045 0 -0.426825000
D/UDP-TIMING(12522): 9046 0 -0.427931000
D/UDP-TIMING(12522): 9047 0 -0.429064000
D/UDP-TIMING(12522): 9048 0 -0.430185000
D/UDP-TIMING(12522): 9049 0 -0.431282000
D/UDP-TIMING(12522): 9050 0 -0.432393000
D/UDP-TIMING(12522): 9051 0 -0.433505000
D/UDP-TIMING(12522): 9052 0 -0.434606000
D/UDP-TIMING(12522): 9053 0 -0.435729000
D/UDP-TIMING(12522): 9054 0 -0.436816000
D/UDP-TIMING(12522): 9055 0 -0.437953000
D/UDP-TIMING(12522): 9056 0 -0.439068000
D/UDP-TIMING(12522): 9057 0 -0.440199000
D/UDP-TIMING(12522): 9058 0 -0.441362000
D/UDP-TIMING(12522): 9059 0 -0.442497000
D/UDP-TIMING(12522): 9060 0 -0.443585000
D/UDP-TIMING(12522): 9061 0 -0.444721000
D/UDP-TIMING(12522): 9062 0 -0.445841000
D/UDP-TIMING(12522): 9063 0 -0.446964000
D/UDP-TIMING(12522): 9064 0 -0.448125000
D/UDP-TIMING(12522): 9065 0 -0.449289000
D/UDP-TIMING(12522): 9066 0 -0.450420000
D/UDP-TIMING(12522): 9067 0 -0.451579000
D/UDP-TIMING(12522): 9068 0 -0.452709000
D/UDP-TIMING(12522): 9069 0 -0.453847000
D/UDP-TIMING(12522): 9070 0 -0.454965000
D/UDP-TIMING(12522): 9071 0 -0.456068000
D/UDP-TIMING(12522): 9072 0 -0.457189000
D/UDP-TIMING(12522): 9073 0 -0.458318000
D/UDP-TIMING(12522): 9074 0 -0.459454000
D/UDP-TIMING(12522): 9075 0 -0.460506000
D/UDP-TIMING(12522): 9076 0 -0.461635000
D/UDP-TIMING(12522): 9077 0 -0.462772000
D/UDP-TIMING(12522): 9078 0 -0.463854000
D/UDP-TIMING(12522): 9079 0 -0.464988000
D/UDP-TIMING(12522): 9080 0 -0.466121000
D/UDP-TIMING(12522): 9081 0 -0.467256000
D/UDP-TIMING(12522): 9082 0 -0.468364000
D/UDP-TIMING(12522): 9083 0 -0.469486000
D/UDP-TIMING(12522): 9084 0 -0.470592000
D/UDP-TIMING(12522): 9085 0 -0.471690000
D/UDP-TIMING(12522): 9086 0 -0.472819000
D/UDP-TIMING(12522): 9087 0 -0.473868000
D/UDP-TIMING(12522): 9088 0 -0.474974000
D/UDP-TIMING(12522): 9089 0 -0.476099000
D/UDP-TIMING(12522): 9090 0 -0.373605000
D/UDP-TIMING(12522): 9091 0 -0.374103000
D/UDP-TIMING(12522): 9092 0 -0.375166000
D/UDP-TIMING(12522): 9093 0 -0.376235000
D/UDP-TIMING(12522): 9094 0 -0.377344000
D/UDP-TIMING(12522): 9095 0 -0.378512000
D/UDP-TIMING(12522): 9096 0 -0.379637000
D/UDP-TIMING(12522): 9097 0 -0.380725000
D/UDP-TIMING(12522): 9098 0 -0.381821000
D/UDP-TIMING(12522): 9099 0 -0.382995000
D/UDP-TIMING(12522): 9100 0 -0.384095000
D/UDP-TIMING(12522): 9101 0 -0.385206000
D/UDP-TIMING(12522): 9102 0 -0.386319000
D/UDP-TIMING(12522): 9103 0 -0.387421000
D/UDP-TIMING(12522): 9104 0 -0.388614000
D/UDP-TIMING(12522): 9105 0 -0.389768000
D/UDP-TIMING(12522): 9106 0 -0.390902000
D/UDP-TIMING(12522): 9107 0 -0.392080000
D/UDP-TIMING(12522): 9108 0 -0.393187000
D/UDP-TIMING(12522): 9109 0 -0.394333000
D/UDP-TIMING(12522): 9110 0 -0.395497000
D/UDP-TIMING(12522): 9111 0 -0.396664000
D/UDP-TIMING(12522): 9112 0 -0.397841000
D/UDP-TIMING(12522): 9113 0 -0.398998000
D/UDP-TIMING(12522): 9114 0 -0.400200000
D/UDP-TIMING(12522): 9115 0 -0.401331000
D/UDP-TIMING(12522): 9116 0 -0.402469000
D/UDP-TIMING(12522): 9117 0 -0.403596000
D/UDP-TIMING(12522): 9118 0 -0.404741000
D/UDP-TIMING(12522): 9119 0 -0.405859000
D/UDP-TIMING(12522): 9120 0 -0.407020000
D/UDP-TIMING(12522): 9121 0 -0.408164000
D/UDP-TIMING(12522): 9122 0 -0.409256000
D/UDP-TIMING(12522): 9123 0 -0.410420000
D/UDP-TIMING(12522): 9124 0 -0.411572000
D/UDP-TIMING(12522): 9125 0 -0.412703000
D/UDP-TIMING(12522): 9126 0 -0.413858000
D/UDP-TIMING(12522): 9127 0 -0.415033000
D/UDP-TIMING(12522): 9128 0 -0.416207000
D/UDP-TIMING(12522): 9129 0 -0.417357000
D/UDP-TIMING(12522): 9130 0 -0.418416000
D/UDP-TIMING(12522): 9131 0 -0.419510000
D/UDP-TIMING(12522): 9132 0 -0.420702000
D/UDP-TIMING(12522): 9133 0 -0.421870000
D/UDP-TIMING(12522): 9134 0 -0.423040000
D/UDP-TIMING(12522): 9135 0 -0.424184000
D/UDP-TIMING(12522): 9136 0 -0.425326000
D/UDP-TIMING(12522): 9137 0 -0.426479000
D/UDP-TIMING(12522): 9138 0 -0.427595000
D/UDP-TIMING(12522): 9139 0 -0.428766000
D/UDP-TIMING(12522): 9140 0 -0.429973000
D/UDP-TIMING(12522): 9141 0 -0.431206000
D/UDP-TIMING(12522): 9142 0 -0.432367000
D/UDP-TIMING(12522): 9143 0 -0.433519000
D/UDP-TIMING(12522): 9144 0 -0.434665000
D/UDP-TIMING(12522): 9145 0 -0.435814000
D/UDP-TIMING(12522): 9146 0 -0.436992000
D/UDP-TIMING(12522): 9147 0 -0.438074000
D/UDP-TIMING(12522): 9148 0 -0.439198000
D/UDP-TIMING(12522): 9149 0 -0.440273000
D/UDP-TIMING(12522): 9150 0 -0.441414000
D/UDP-TIMING(12522): 9151 0 -0.442546000
D/UDP-TIMING(12522): 9152 0 -0.443627000
D/UDP-TIMING(12522): 9153 0 -0.444759000
D/UDP-TIMING(12522): 9154 0 -0.445867000
D/UDP-TIMING(12522): 9155 0 -0.446995000
D/UDP-TIMING(12522): 9156 0 -0.448125000
D/UDP-TIMING(12522): 9157 0 -0.449231000
D/UDP-TIMING(12522): 9158 0 -0.450335000
D/UDP-TIMING(12522): 9159 0 -0.451452000
D/UDP-TIMING(12522): 9160 0 -0.452617000
D/UDP-TIMING(12522): 9161 0 -0.453752000
D/UDP-TIMING(12522): 9162 0 -0.454882000
D/UDP-TIMING(12522): 9163 0 -0.455996000
D/UDP-TIMING(12522): 9164 0 -0.457121000
D/UDP-TIMING(12522): 9165 0 -0.458281000
D/UDP-TIMING(12522): 9166 0 -0.459436000
D/UDP-TIMING(12522): 9167 0 -0.460566000
D/UDP-TIMING(12522): 9168 0 -0.461709000
D/UDP-TIMING(12522): 9169 0 -0.462873000
D/UDP-TIMING(12522): 9170 0 -0.464010000
D/UDP-TIMING(12522): 9171 0 -0.465147000
D/UDP-TIMING(12522): 9172 0 -0.466318000
D/UDP-TIMING(12522): 9173 0 -0.467432000
D/UDP-TIMING(12522): 9174 0 -0.468597000
D/UDP-TIMING(12522): 9175 0 -0.469680000
D/UDP-TIMING(12522): 9176 0 -0.470804000
D/UDP-TIMING(12522): 9177 0 -0.471923000
D/UDP-TIMING(12522): 9178 0 -0.460900000
D/UDP-TIMING(12522): 9179 0 -0.461940000
D/UDP-TIMING(12522): 9180 0 -0.463033000
D/UDP-TIMING(12522): 9181 0 -0.464135000
D/UDP-TIMING(12522): 9182 0 -0.465224000
D/UDP-TIMING(12522): 9183 0 -0.466286000
D/UDP-TIMING(12522): 9184 0 -0.467385000
D/UDP-TIMING(12522): 9185 0 -0.468454000
D/UDP-TIMING(12522): 9186 0 -0.469591000
D/UDP-TIMING(12522): 9187 0 -0.470785000
D/UDP-TIMING(12522): 9188 0 -0.471919000
D/UDP-TIMING(12522): 9189 0 -0.473082000
D/UDP-TIMING(12522): 9190 0 -0.474224000
D/UDP-TIMING(12522): 9191 0 -0.360146000
D/UDP-TIMING(12522): 9192 0 -0.361101000
D/UDP-TIMING(12522): 9193 0 -0.362193000
D/UDP-TIMING(12522): 9194 0 -0.363340000
D/UDP-TIMING(12522): 9195 0 -0.364513000
D/UDP-TIMING(12522): 9196 0 -0.365637000
D/UDP-TIMING(12522): 9197 0 -0.366814000
D/UDP-TIMING(12522): 9198 0 -0.367976000
D/UDP-TIMING(12522): 9199 0 -0.369122000
D/UDP-TIMING(12522): 9200 0 -0.370337000
D/UDP-TIMING(12522): 9201 0 -0.371512000
D/UDP-TIMING(12522): 9202 0 -0.372645000
D/UDP-TIMING(12522): 9203 0 -0.373810000
D/UDP-TIMING(12522): 9204 0 -0.375030000
D/UDP-TIMING(12522): 9205 0 -0.376174000
D/UDP-TIMING(12522): 9206 0 -0.377390000
D/UDP-TIMING(12522): 9207 0 -0.378534000
D/UDP-TIMING(12522): 9208 0 -0.379747000
D/UDP-TIMING(12522): 9209 0 -0.380922000
D/UDP-TIMING(12522): 9210 0 -0.382081000
D/UDP-TIMING(12522): 9211 0 -0.383266000
D/UDP-TIMING(12522): 9212 0 -0.384436000
D/UDP-TIMING(12522): 9213 0 -0.385621000
D/UDP-TIMING(12522): 9214 0 -0.386814000
D/UDP-TIMING(12522): 9215 0 -0.387925000
D/UDP-TIMING(12522): 9216 0 -0.389111000
D/UDP-TIMING(12522): 9217 0 -0.390282000
D/UDP-TIMING(12522): 9218 0 -0.391444000
D/UDP-TIMING(12522): 9219 0 -0.392614000
D/UDP-TIMING(12522): 9220 0 -0.393813000
D/UDP-TIMING(12522): 9221 0 -0.394955000
D/UDP-TIMING(12522): 9222 0 -0.396110000
D/UDP-TIMING(12522): 9223 0 -0.397214000
D/UDP-TIMING(12522): 9224 0 -0.398327000
D/UDP-TIMING(12522): 9225 0 -0.399453000
D/UDP-TIMING(12522): 9226 0 -0.400641000
D/UDP-TIMING(12522): 9227 0 -0.401870000
D/UDP-TIMING(12522): 9228 0 -0.403048000
D/UDP-TIMING(12522): 9229 0 -0.404167000
D/UDP-TIMING(12522): 9230 0 -0.405352000
D/UDP-TIMING(12522): 9231 0 -0.406552000
D/UDP-TIMING(12522): 9232 0 -0.407703000
D/UDP-TIMING(12522): 9233 0 -0.408893000
D/UDP-TIMING(12522): 9234 0 -0.410103000
D/UDP-TIMING(12522): 9235 0 -0.411255000
D/UDP-TIMING(12522): 9236 0 -0.412456000
D/UDP-TIMING(12522): 9237 0 -0.413643000
D/UDP-TIMING(12522): 9238 0 -0.414807000
D/UDP-TIMING(12522): 9239 0 -0.416013000
D/UDP-TIMING(12522): 9240 0 -0.417200000
D/UDP-TIMING(12522): 9241 0 -0.418337000
D/UDP-TIMING(12522): 9242 0 -0.419531000
D/UDP-TIMING(12522): 9243 0 -0.420672000
D/UDP-TIMING(12522): 9244 0 -0.421816000
D/UDP-TIMING(12522): 9245 0 -0.422988000
D/UDP-TIMING(12522): 9246 0 -0.424100000
D/UDP-TIMING(12522): 9247 0 -0.425272000
D/UDP-TIMING(12522): 9248 0 -0.426423000
D/UDP-TIMING(12522): 9249 0 -0.427524000
D/UDP-TIMING(12522): 9250 0 -0.428692000
D/UDP-TIMING(12522): 9251 0 -0.429804000
D/UDP-TIMING(12522): 9252 0 -0.430971000
D/UDP-TIMING(12522): 9253 0 -0.432114000
D/UDP-TIMING(12522): 9254 0 -0.433257000
D/UDP-TIMING(12522): 9255 0 -0.434402000
D/UDP-TIMING(12522): 9256 0 -0.435573000
D/UDP-TIMING(12522): 9257 0 -0.436733000
D/UDP-TIMING(12522): 9258 0 -0.437959000
D/UDP-TIMING(12522): 9259 0 -0.439149000
D/UDP-TIMING(12522): 9260 0 -0.440336000
D/UDP-TIMING(12522): 9261 0 -0.441526000
D/UDP-TIMING(12522): 9262 0 -0.442748000
D/UDP-TIMING(12522): 9263 0 -0.443908000
D/UDP-TIMING(12522): 9264 0 -0.445076000
D/UDP-TIMING(12522): 9265 0 -0.446251000
D/UDP-TIMING(12522): 9266 0 -0.447460000
D/UDP-TIMING(12522): 9267 0 -0.448606000
D/UDP-TIMING(12522): 9268 0 -0.449773000
D/UDP-TIMING(12522): 9269 0 -0.450904000
D/UDP-TIMING(12522): 9270 0 -0.452069000
D/UDP-TIMING(12522): 9271 0 -0.453171000
D/UDP-TIMING(12522): 9272 0 -0.454293000
D/UDP-TIMING(12522): 9273 0 -0.455415000
D/UDP-TIMING(12522): 9274 0 -0.456504000
D/UDP-TIMING(12522): 9275 0 -0.457619000
D/UDP-TIMING(12522): 9276 0 -0.458805000
D/UDP-TIMING(12522): 9277 0 -0.459939000
D/UDP-TIMING(12522): 9278 0 -0.461156000
D/UDP-TIMING(12522): 9279 0 -0.462307000
D/UDP-TIMING(12522): 9280 0 -0.463440000
D/UDP-TIMING(12522): 9281 0 -0.464625000
D/UDP-TIMING(12522): 9282 0 -0.465782000
D/UDP-TIMING(12522): 9283 0 -0.466928000
D/UDP-TIMING(12522): 9284 0 -0.468106000
D/UDP-TIMING(12522): 9285 0 -0.469217000
D/UDP-TIMING(12522): 9286 0 -0.470391000
D/UDP-TIMING(12522): 9287 0 -0.471530000
D/UDP-TIMING(12522): 9288 0 -0.472393000
D/UDP-TIMING(12522): 9289 0 -0.473428000
D/UDP-TIMING(12522): 9290 0 -0.474563000
D/UDP-TIMING(12522): 9291 0 -0.475641000
D/UDP-TIMING(12522): 9292 0 -0.372807000
D/UDP-TIMING(12522): 9293 0 -0.373544000
D/UDP-TIMING(12522): 9294 0 -0.374707000
D/UDP-TIMING(12522): 9295 0 -0.375855000
D/UDP-TIMING(12522): 9296 0 -0.376997000
D/UDP-TIMING(12522): 9297 0 -0.378212000
D/UDP-TIMING(12522): 9298 0 -0.379354000
D/UDP-TIMING(12522): 9299 0 -0.380568000
D/UDP-TIMING(12522): 9300 0 -0.381743000
D/UDP-TIMING(12522): 9301 0 -0.382893000
D/UDP-TIMING(12522): 9302 0 -0.384083000
D/UDP-TIMING(12522): 9303 0 -0.385274000
D/UDP-TIMING(12522): 9304 0 -0.386389000
D/UDP-TIMING(12522): 9305 0 -0.387602000
D/UDP-TIMING(12522): 9306 0 -0.388757000
D/UDP-TIMING(12522): 9307 0 -0.389936000
D/UDP-TIMING(12522): 9308 0 -0.391083000
D/UDP-TIMING(12522): 9309 0 -0.392235000
D/UDP-TIMING(12522): 9310 0 -0.393389000
D/UDP-TIMING(12522): 9311 0 -0.394562000
D/UDP-TIMING(12522): 9312 0 -0.395674000
D/UDP-TIMING(12522): 9313 0 -0.396847000
D/UDP-TIMING(12522): 9314 0 -0.397989000
D/UDP-TIMING(12522): 9315 0 -0.399132000
D/UDP-TIMING(12522): 9316 0 -0.400265000
D/UDP-TIMING(12522): 9317 0 -0.401434000
D/UDP-TIMING(12522): 9318 0 -0.402539000
D/UDP-TIMING(12522): 9319 0 -0.403680000
D/UDP-TIMING(12522): 9320 0 -0.404806000
D/UDP-TIMING(12522): 9321 0 -0.405942000
D/UDP-TIMING(12522): 9322 0 -0.407144000
D/UDP-TIMING(12522): 9323 0 -0.408213000
D/UDP-TIMING(12522): 9324 0 -0.409319000
D/UDP-TIMING(12522): 9325 0 -0.410489000
D/UDP-TIMING(12522): 9326 0 -0.411603000
D/UDP-TIMING(12522): 9327 0 -0.412759000
D/UDP-TIMING(12522): 9328 0 -0.413872000
D/UDP-TIMING(12522): 9329 0 -0.414946000
D/UDP-TIMING(12522): 9330 0 -0.416109000
D/UDP-TIMING(12522): 9331 0 -0.417197000
D/UDP-TIMING(12522): 9332 0 -0.418330000
D/UDP-TIMING(12522): 9333 0 -0.419464000
D/UDP-TIMING(12522): 9334 0 -0.420567000
D/UDP-TIMING(12522): 9335 0 -0.421703000
D/UDP-TIMING(12522): 9336 0 -0.422828000
D/UDP-TIMING(12522): 9337 0 -0.423903000
D/UDP-TIMING(12522): 9338 0 -0.425062000
D/UDP-TIMING(12522): 9339 0 -0.426166000
D/UDP-TIMING(12522): 9340 0 -0.427273000
D/UDP-TIMING(12522): 9341 0 -0.428460000
D/UDP-TIMING(12522): 9342 0 -0.429560000
D/UDP-TIMING(12522): 9343 0 -0.430613000
D/UDP-TIMING(12522): 9344 0 -0.431722000
D/UDP-TIMING(12522): 9345 0 -0.432817000
D/UDP-TIMING(12522): 9346 0 -0.433955000
D/UDP-TIMING(12522): 9347 0 -0.435068000
D/UDP-TIMING(12522): 9348 0 -0.436173000
D/UDP-TIMING(12522): 9349 0 -0.437311000
D/UDP-TIMING(12522): 9350 0 -0.438488000
D/UDP-TIMING(12522): 9351 0 -0.439595000
D/UDP-TIMING(12522): 9352 0 -0.440737000
D/UDP-TIMING(12522): 9353 0 -0.441900000
D/UDP-TIMING(12522): 9354 0 -0.443016000
D/UDP-TIMING(12522): 9355 0 -0.444181000
D/UDP-TIMING(12522): 9356 0 -0.445283000
D/UDP-TIMING(12522): 9357 0 -0.446344000
D/UDP-TIMING(12522): 9358 0 -0.447475000
D/UDP-TIMING(12522): 9359 0 -0.448542000
D/UDP-TIMING(12522): 9360 0 -0.449626000
D/UDP-TIMING(12522): 9361 0 -0.450721000
D/UDP-TIMING(12522): 9362 0 -0.451810000
D/UDP-TIMING(12522): 9363 0 -0.452903000
D/UDP-TIMING(12522): 9364 0 -0.454019000
D/UDP-TIMING(12522): 9365 0 -0.455103000
D/UDP-TIMING(12522): 9366 0 -0.456206000
D/UDP-TIMING(12522): 9367 0 -0.457344000
D/UDP-TIMING(12522): 9368 0 -0.458465000
D/UDP-TIMING(12522): 9369 0 -0.459651000
D/UDP-TIMING(12522): 9370 0 -0.460809000
D/UDP-TIMING(12522): 9371 0 -0.461911000
D/UDP-TIMING(12522): 9372 0 -0.463051000
D/UDP-TIMING(12522): 9373 0 -0.464128000
D/UDP-TIMING(12522): 9374 0 -0.465301000
D/UDP-TIMING(12522): 9375 0 -0.466448000
D/UDP-TIMING(12522): 9376 0 -0.467555000
D/UDP-TIMING(12522): 9377 0 -0.468719000
D/UDP-TIMING(12522): 9378 0 -0.469887000
D/UDP-TIMING(12522): 9379 0 -0.470984000
D/UDP-TIMING(12522): 9380 0 -0.462686000
D/UDP-TIMING(12522): 9381 0 -0.463607000
D/UDP-TIMING(12522): 9382 0 -0.464680000
D/UDP-TIMING(12522): 9383 0 -0.462128000
D/UDP-TIMING(12522): 9384 0 -0.463208000
D/UDP-TIMING(12522): 9385 0 -0.464300000
D/UDP-TIMING(12522): 9386 0 -0.465403000
D/UDP-TIMING(12522): 9387 0 -0.466513000
D/UDP-TIMING(12522): 9388 0 -0.467612000
D/UDP-TIMING(12522): 9389 0 -0.468726000
D/UDP-TIMING(12522): 9390 0 -0.469837000
D/UDP-TIMING(12522): 9391 0 -0.470930000
D/UDP-TIMING(12522): 9392 0 -0.472018000
D/UDP-TIMING(12522): 9393 0 -0.366988000
D/UDP-TIMING(12522): 9394 0 -0.367615000
D/UDP-TIMING(12522): 9395 0 -0.368703000
D/UDP-TIMING(12522): 9396 0 -0.369839000
D/UDP-TIMING(12522): 9397 0 -0.370953000
D/UDP-TIMING(12522): 9398 0 -0.372116000
D/UDP-TIMING(12522): 9399 0 -0.373229000
D/UDP-TIMING(12522): 9400 0 -0.374392000
D/UDP-TIMING(12522): 9401 0 -0.375563000
D/UDP-TIMING(12522): 9402 0 -0.376686000
D/UDP-TIMING(12522): 9403 0 -0.377835000
D/UDP-TIMING(12522): 9404 0 -0.379011000
D/UDP-TIMING(12522): 9405 0 -0.380152000
D/UDP-TIMING(12522): 9406 0 -0.381260000
D/UDP-TIMING(12522): 9407 0 -0.382335000
D/UDP-TIMING(12522): 9408 0 -0.383494000
D/UDP-TIMING(12522): 9409 0 -0.384654000
D/UDP-TIMING(12522): 9410 0 -0.385827000
D/UDP-TIMING(12522): 9411 0 -0.386943000
D/UDP-TIMING(12522): 9412 0 -0.388052000
D/UDP-TIMING(12522): 9413 0 -0.389218000
D/UDP-TIMING(12522): 9414 0 -0.390338000
D/UDP-TIMING(12522): 9415 0 -0.391512000
D/UDP-TIMING(12522): 9416 0 -0.392629000
D/UDP-TIMING(12522): 9417 0 -0.393798000
D/UDP-TIMING(12522): 9418 0 -0.394931000
D/UDP-TIMING(12522): 9419 0 -0.396036000
D/UDP-TIMING(12522): 9420 0 -0.397185000
D/UDP-TIMING(12522): 9421 0 -0.398325000
D/UDP-TIMING(12522): 9422 0 -0.399414000
D/UDP-TIMING(12522): 9423 0 -0.400654000
D/UDP-TIMING(12522): 9424 0 -0.401817000
D/UDP-TIMING(12522): 9425 0 -0.402928000
D/UDP-TIMING(12522): 9426 0 -0.404108000
D/UDP-TIMING(12522): 9427 0 -0.405260000
D/UDP-TIMING(12522): 9428 0 -0.406388000
D/UDP-TIMING(12522): 9429 0 -0.407494000
D/UDP-TIMING(12522): 9430 0 -0.408649000
D/UDP-TIMING(12522): 9431 0 -0.409803000
D/UDP-TIMING(12522): 9432 0 -0.410973000
D/UDP-TIMING(12522): 9433 0 -0.412123000
D/UDP-TIMING(12522): 9434 0 -0.413270000
D/UDP-TIMING(12522): 9435 0 -0.414394000
D/UDP-TIMING(12522): 9436 0 -0.415485000
D/UDP-TIMING(12522): 9437 0 -0.416620000
D/UDP-TIMING(12522): 9438 0 -0.417729000
D/UDP-TIMING(12522): 9439 0 -0.418892000
D/UDP-TIMING(12522): 9440 0 -0.420072000
D/UDP-TIMING(12522): 9441 0 -0.421183000
D/UDP-TIMING(12522): 9442 0 -0.422370000
D/UDP-TIMING(12522): 9443 0 -0.423534000
D/UDP-TIMING(12522): 9444 0 -0.424716000
D/UDP-TIMING(12522): 9445 0 -0.425860000
D/UDP-TIMING(12522): 9446 0 -0.427029000
D/UDP-TIMING(12522): 9447 0 -0.428111000
D/UDP-TIMING(12522): 9448 0 -0.429197000
D/UDP-TIMING(12522): 9449 0 -0.430331000
