--------- beginning of /dev/log/main
D/UDP-TIMING(12522): 1156 0 -0.489062000
D/UDP-TIMING(12522): 1157 0 -0.488196000
D/UDP-TIMING(12522): 1158 0 -0.489369000
D/UDP-TIMING(12522): 1159 0 -0.486413000
D/UDP-TIMING(12522): 1160 0 -0.488589000
D/UDP-TIMING(12522): 1161 0 -0.488314000
D/UDP-TIMING(12522): 1162 0 -0.489106000
D/UDP-TIMING(12522): 1163 0 -0.487154000
D/UDP-TIMING(12522): 1164 0 -0.478690000
D/UDP-TIMING(12522): 1165 0 -0.482765000
D/UDP-TIMING(12522): 1166 0 -0.484764000
D/UDP-TIMING(12522): 1167 0 -0.477581000
D/UDP-TIMING(12522): 1168 0 -0.481653000
D/UDP-TIMING(12522): 1169 0 -0.485757000
D/UDP-TIMING(12522): 1170 0 -0.481841000
D/UDP-TIMING(12522): 1171 0 -0.483906000
D/UDP-TIMING(12522): 1172 0 -0.485626000
D/UDP-TIMING(12522): 1173 0 -0.487834000
D/UDP-TIMING(12522): 1174 0 -0.488931000
D/UDP-TIMING(12522): 1175 0 -0.483390000
D/UDP-TIMING(12522): 1176 0 -0.487277000
D/UDP-TIMING(12522): 1177 0 -0.486109000
D/UDP-TIMING(12522): 1178 0 -0.488164000
D/UDP-TIMING(12522): 1179 0 -0.487384000
D/UDP-TIMING(12522): 1180 0 -0.488015000
D/UDP-TIMING(12522): 1181 0 -0.488713000
D/UDP-TIMING(12522): 1182 0 -0.488706000
D/UDP-TIMING(12522): 1183 0 -0.487849000
D/UDP-TIMING(12522): 1184 0 -0.489095000
D/UDP-TIMING(12522): 1185 0 -0.488061000
D/UDP-TIMING(12522): 1186 0 -0.487736000
D/UDP-TIMING(12522): 1187 0 -0.487715000
D/UDP-TIMING(12522): 1188 0 -0.487955000
D/UDP-TIMING(12522): 1189 0 -0.487592000
D/UDP-TIMING(12522): 1190 0 -0.489613000
D/UDP-TIMING(12522): 1191 0 -0.486565000
D/UDP-TIMING(12522): 1192 0 -0.485918000
D/UDP-TIMING(12522): 1193 0 -0.489704000
D/UDP-TIMING(12522): 1194 0 -0.486687000
D/UDP-TIMING(12522): 1195 0 -0.487851000
D/UDP-TIMING(12522): 1196 0 -0.487398000
D/UDP-TIMING(12522): 1197 0 -0.488574000
D/UDP-TIMING(12522): 1198 0 -0.488801000
D/UDP-TIMING(12522): 1199 0 -0.486968000
D/UDP-TIMING(12522): 1200 0 -0.488342000
D/UDP-TIMING(12522): 1201 0 -0.489071000
D/UDP-TIMING(12522): 1202 0 -0.486033000
D/UDP-TIMING(12522): 1203 0 -0.487553000
D/UDP-TIMING(12522): 1204 0 -0.488214000
D/UDP-TIMING(12522): 1205 0 -0.487353000
D/UDP-TIMING(12522): 1206 0 -0.487992000
D/UDP-TIMING(12522): 1207 0 -0.488593000
D/UDP-TIMING(12522): 1208 0 -0.488766000
D/UDP-TIMING(12522): 1209 0 -0.486661000
D/UDP-TIMING(12522): 1210 0 -0.487353000
D/UDP-TIMING(12522): 1211 0 -0.488960000
D/UDP-TIMING(12522): 1212 0 -0.373648000
D/UDP-TIMING(12522): 1213 0 -0.377701000
D/UDP-TIMING(12522): 1214 0 -0.381812000
D/UDP-TIMING(12522): 1215 0 -0.385954000
D/UDP-TIMING(12522): 1216 0 -0.390015000
D/UDP-TIMING(12522): 1217 0 -0.394165000
D/UDP-TIMING(12522): 1218 0 -0.398317000
D/UDP-TIMING(12522): 1219 0 -0.402432000
D/UDP-TIMING(12522): 1220 0 -0.406585000
D/UDP-TIMING(12522): 1221 0 -0.410739000
D/UDP-TIMING(12522): 1222 0 -0.414856000
D/UDP-TIMING(12522): 1223 0 -0.418997000
D/UDP-TIMING(12522): 1224 0 -0.423089000
D/UDP-TIMING(12522): 1225 0 -0.427150000
D/UDP-TIMING(12522): 1226 0 -0.431241000
D/UDP-TIMING(12522): 1227 0 -0.435293000
D/UDP-TIMING(12522): 1228 0 -0.439400000
D/UDP-TIMING(12522): 1229 0 -0.443554000
D/UDP-TIMING(12522): 1230 0 -0.447678000
D/UDP-TIMING(12522): 1231 0 -0.451881000
D/UDP-TIMING(12522): 1232 0 -0.456031000
D/UDP-TIMING(12522): 1233 0 -0.460149000
D/UDP-TIMING(12522): 1234 0 -0.464285000
D/UDP-TIMING(12522): 1235 0 -0.468436000
D/UDP-TIMING(12522): 1236 0 -0.472560000
D/UDP-TIMING(12522): 1237 0 -0.476714000
D/UDP-TIMING(12522): 1238 0 -0.480854000
D/UDP-TIMING(12522): 1239 0 -0.484952000
D/UDP-TIMING(12522): 1240 0 -0.484888000
D/UDP-TIMING(12522): 1241 0 -0.486692000
D/UDP-TIMING(12522): 1242 0 -0.483304000
D/UDP-TIMING(12522): 1243 0 -0.480370000
D/UDP-TIMING(12522): 1244 0 -0.484459000
D/UDP-TIMING(12522): 1245 0 -0.486469000
D/UDP-TIMING(12522): 1246 0 -0.487967000
D/UDP-TIMING(12522): 1247 0 -0.488066000
D/UDP-TIMING(12522): 1248 0 -0.487552000
D/UDP-TIMING(12522): 1249 0 -0.487820000
D/UDP-TIMING(12522): 1250 0 -0.487110000
D/UDP-TIMING(12522): 1251 0 -0.487050000
D/UDP-TIMING(12522): 1252 0 -0.486779000
D/UDP-TIMING(12522): 1253 0 -0.487892000
D/UDP-TIMING(12522): 1254 0 -0.489027000
D/UDP-TIMING(12522): 1255 0 -0.488206000
D/UDP-TIMING(12522): 1256 0 -0.489306000
D/UDP-TIMING(12522): 1257 0 -0.488444000
D/UDP-TIMING(12522): 1258 0 -0.486246000
D/UDP-TIMING(12522): 1259 0 -0.488590000
D/UDP-TIMING(12522): 1260 0 -0.487911000
D/UDP-TIMING(12522): 1261 0 -0.486349000
D/UDP-TIMING(12522): 1262 0 -0.487629000
D/UDP-TIMING(12522): 1263 0 -0.487313000
D/UDP-TIMING(12522): 1264 0 -0.485644000
D/UDP-TIMING(12522): 1265 0 -0.485715000
D/UDP-TIMING(12522): 1266 0 -0.481063000
D/UDP-TIMING(12522): 1267 0 -0.484955000
D/UDP-TIMING(12522): 1268 0 -0.488684000
D/UDP-TIMING(12522): 1269 0 -0.488043000
D/UDP-TIMING(12522): 1270 0 -0.487648000
D/UDP-TIMING(12522): 1271 0 -0.488357000
D/UDP-TIMING(12522): 1272 0 -0.485449000
D/UDP-TIMING(12522): 1273 0 -0.489315000
D/UDP-TIMING(12522): 1274 0 -0.488728000
D/UDP-TIMING(12522): 1275 0 -0.488831000
D/UDP-TIMING(12522): 1276 0 -0.488343000
D/UDP-TIMING(12522): 1277 0 -0.489124000
D/UDP-TIMING(12522): 1278 0 -0.488329000
D/UDP-TIMING(12522): 1279 0 -0.487845000
D/UDP-TIMING(12522): 1280 0 -0.488561000
D/UDP-TIMING(12522): 1281 0 -0.487402000
D/UDP-TIMING(12522): 1282 0 -0.485877000
D/UDP-TIMING(12522): 1283 0 -0.486997000
D/UDP-TIMING(12522): 1284 0 -0.487133000
D/UDP-TIMING(12522): 1285 0 -0.485546000
D/UDP-TIMING(12522): 1286 0 -0.487548000
D/UDP-TIMING(12522): 1287 0 -0.487604000
D/UDP-TIMING(12522): 1288 0 -0.488239000
D/UDP-TIMING(12522): 1289 0 -0.488879000
D/UDP-TIMING(12522): 1290 0 -0.488052000
D/UDP-TIMING(12522): 1291 0 -0.483688000
D/UDP-TIMING(12522): 1292 0 -0.487566000
D/UDP-TIMING(12522): 1293 0 -0.486458000
D/UDP-TIMING(12522): 1294 0 -0.488643000
D/UDP-TIMING(12522): 1295 0 -0.488829000
D/UDP-TIMING(12522): 1296 0 -0.485836000
D/UDP-TIMING(12522): 1297 0 -0.486426000
D/UDP-TIMING(12522): 1298 0 -0.485671000
D/UDP-TIMING(12522): 1299 0 -0.488268000
D/UDP-TIMING(12522): 1300 0 -0.487340000
D/UDP-TIMING(12522): 1301 0 -0.489410000
D/UDP-TIMING(12522): 1302 0 -0.488553000
D/UDP-TIMING(12522): 1303 0 -0.488623000
D/UDP-TIMING(12522): 1304 0 -0.486999000
D/UDP-TIMING(12522): 1305 0 -0.488055000
D/UDP-TIMING(12522): 1306 0 -0.488005000
D/UDP-TIMING(12522): 1307 0 -0.489134000
D/UDP-TIMING(12522): 1308 0 -0.487612000
D/UDP-TIMING(12522): 1309 0 -0.487735000
D/UDP-TIMING(12522): 1310 0 -0.488479000
D/UDP-TIMING(12522): 1311 0 -0.486600000
D/UDP-TIMING(12522): 1312 0 -0.488759000
D/UDP-TIMING(12522): 1313 0 -0.372419000
D/UDP-TIMING(12522): 1314 0 -0.376437000
D/UDP-TIMING(12522): 1315 0 -0.380547000
D/UDP-TIMING(12522): 1316 0 -0.384683000
D/UDP-TIMING(12522): 1317 0 -0.388807000
D/UDP-TIMING(12522): 1318 0 -0.392954000
D/UDP-TIMING(12522): 1319 0 -0.397071000
D/UDP-TIMING(12522): 1320 0 -0.401219000
D/UDP-TIMING(12522): 1321 0 -0.405360000
D/UDP-TIMING(12522): 1322 0 -0.409437000
D/UDP-TIMING(12522): 1323 0 -0.413574000
D/UDP-TIMING(12522): 1324 0 -0.417648000
D/UDP-TIMING(12522): 1325 0 -0.421736000
D/UDP-TIMING(12522): 1326 0 -0.425873000
D/UDP-TIMING(12522): 1327 0 -0.429981000
D/UDP-TIMING(12522): 1328 0 -0.434128000
D/UDP-TIMING(12522): 1329 0 -0.438323000
D/UDP-TIMING(12522): 1330 0 -0.442434000
D/UDP-TIMING(12522): 1331 0 -0.446581000
D/UDP-TIMING(12522): 1332 0 -0.450698000
D/UDP-TIMING(12522): 1333 0 -0.454855000
D/UDP-TIMING(12522): 1334 0 -0.459006000
D/UDP-TIMING(12522): 1335 0 -0.463126000
D/UDP-TIMING(12522): 1336 0 -0.467211000
D/UDP-TIMING(12522): 1337 0 -0.471362000
D/UDP-TIMING(12522): 1338 0 -0.475483000
D/UDP-TIMING(12522): 1339 0 -0.479633000
D/UDP-TIMING(12522): 1340 0 -0.483786000
D/UDP-TIMING(12522): 1341 0 -0.479693000
D/UDP-TIMING(12522): 1342 0 -0.483779000
D/UDP-TIMING(12522): 1343 0 -0.487168000
D/UDP-TIMING(12522): 1344 0 -0.487749000
D/UDP-TIMING(12522): 1345 0 -0.488544000
D/UDP-TIMING(12522): 1346 0 -0.488628000
D/UDP-TIMING(12522): 1347 0 -0.487044000
D/UDP-TIMING(12522): 1348 0 -0.487366000
D/UDP-TIMING(12522): 1349 0 -0.487915000
D/UDP-TIMING(12522): 1350 0 -0.489164000
D/UDP-TIMING(12522): 1351 0 -0.488331000
D/UDP-TIMING(12522): 1352 0 -0.487520000
D/UDP-TIMING(12522): 1353 0 -0.488652000
D/UDP-TIMING(12522): 1354 0 -0.488137000
D/UDP-TIMING(12522): 1355 0 -0.488748000
D/UDP-TIMING(12522): 1356 0 -0.488500000
D/UDP-TIMING(12522): 1357 0 -0.489097000
D/UDP-TIMING(12522): 1358 0 -0.488102000
D/UDP-TIMING(12522): 1359 0 -0.488362000
D/UDP-TIMING(12522): 1360 0 -0.482749000
D/UDP-TIMING(12522): 1361 0 -0.486624000
D/UDP-TIMING(12522): 1362 0 -0.486596000
D/UDP-TIMING(12522): 1363 0 -0.487848000
D/UDP-TIMING(12522): 1364 0 -0.486968000
D/UDP-TIMING(12522): 1365 0 -0.484004000
D/UDP-TIMING(12522): 1366 0 -0.485823000
D/UDP-TIMING(12522): 1367 0 -0.485361000
D/UDP-TIMING(12522): 1368 0 -0.489146000
D/UDP-TIMING(12522): 1369 0 -0.488715000
D/UDP-TIMING(12522): 1370 0 -0.485769000
D/UDP-TIMING(12522): 1371 0 -0.489584000
D/UDP-TIMING(12522): 1372 0 -0.488032000
D/UDP-TIMING(12522): 1373 0 -0.488069000
D/UDP-TIMING(12522): 1374 0 -0.488279000
D/UDP-TIMING(12522): 1375 0 -0.487688000
D/UDP-TIMING(12522): 1376 0 -0.488501000
D/UDP-TIMING(12522): 1377 0 -0.479908000
D/UDP-TIMING(12522): 1378 0 -0.483800000
D/UDP-TIMING(12522): 1379 0 -0.487537000
D/UDP-TIMING(12522): 1380 0 -0.487898000
D/UDP-TIMING(12522): 1381 0 -0.487183000
D/UDP-TIMING(12522): 1382 0 -0.486568000
D/UDP-TIMING(12522): 1383 0 -0.489437000
D/UDP-TIMING(12522): 1384 0 -0.488308000
D/UDP-TIMING(12522): 1385 0 -0.488704000
D/UDP-TIMING(12522): 1386 0 -0.488787000
D/UDP-TIMING(12522): 1387 0 -0.487856000
D/UDP-TIMING(12522): 1388 0 -0.488118000
D/UDP-TIMING(12522): 1389 0 -0.482503000
D/UDP-TIMING(12522): 1390 0 -0.486384000
D/UDP-TIMING(12522): 1391 0 -0.487378000
D/UDP-TIMING(12522): 1392 0 -0.488524000
D/UDP-TIMING(12522): 1393 0 -0.488630000
D/UDP-TIMING(12522): 1394 0 -0.486956000
D/UDP-TIMING(12522): 1395 0 -0.479282000
D/UDP-TIMING(12522): 1396 0 -0.483110000
D/UDP-TIMING(12522): 1397 0 -0.486896000
D/UDP-TIMING(12522): 1398 0 -0.489249000
D/UDP-TIMING(12522): 1399 0 -0.489298000
D/UDP-TIMING(12522): 1400 0 -0.488458000
D/UDP-TIMING(12522): 1401 0 -0.488704000
D/UDP-TIMING(12522): 1402 0 -0.487757000
D/UDP-TIMING(12522): 1403 0 -0.489056000
D/UDP-TIMING(12522): 1404 0 -0.488096000
D/UDP-TIMING(12522): 1405 0 -0.487864000
D/UDP-TIMING(12522): 1406 0 -0.488353000
D/UDP-TIMING(12522): 1407 0 -0.486808000
D/UDP-TIMING(12522): 1408 0 -0.488732000
D/UDP-TIMING(12522): 1409 0 -0.479099000
D/UDP-TIMING(12522): 1410 0 -0.482987000
D/UDP-TIMING(12522): 1411 0 -0.484971000
D/UDP-TIMING(12522): 1412 0 -0.488746000
D/UDP-TIMING(12522): 1413 0 -0.479718000
D/UDP-TIMING(12522): 1414 0 -0.372198000
D/UDP-TIMING(12522): 1415 0 -0.376259000
D/UDP-TIMING(12522): 1416 0 -0.380383000
D/UDP-TIMING(12522): 1417 0 -0.384524000
D/UDP-TIMING(12522): 1418 0 -0.388648000
D/UDP-TIMING(12522): 1419 0 -0.392789000
D/UDP-TIMING(12522): 1420 0 -0.396911000
D/UDP-TIMING(12522): 1421 0 -0.401002000
D/UDP-TIMING(12522): 1422 0 -0.405099000
D/UDP-TIMING(12522): 1423 0 -0.409137000
D/UDP-TIMING(12522): 1424 0 -0.413188000
D/UDP-TIMING(12522): 1425 0 -0.417353000
D/UDP-TIMING(12522): 1426 0 -0.421460000
D/UDP-TIMING(12522): 1427 0 -0.425521000
D/UDP-TIMING(12522): 1428 0 -0.429670000
D/UDP-TIMING(12522): 1429 0 -0.433831000
D/UDP-TIMING(12522): 1430 0 -0.437976000
D/UDP-TIMING(12522): 1431 0 -0.442089000
D/UDP-TIMING(12522): 1432 0 -0.446239000
D/UDP-TIMING(12522): 1433 0 -0.450391000
D/UDP-TIMING(12522): 1434 0 -0.454493000
D/UDP-TIMING(12522): 1435 0 -0.458638000
D/UDP-TIMING(12522): 1436 0 -0.462754000
D/UDP-TIMING(12522): 1437 0 -0.466902000
D/UDP-TIMING(12522): 1438 0 -0.471052000
D/UDP-TIMING(12522): 1439 0 -0.475175000
D/UDP-TIMING(12522): 1440 0 -0.479327000
D/UDP-TIMING(12522): 1441 0 -0.483596000
D/UDP-TIMING(12522): 1442 0 -0.487781000
D/UDP-TIMING(12522): 1443 0 -0.487589000
D/UDP-TIMING(12522): 1444 0 -0.487768000
D/UDP-TIMING(12522): 1445 0 -0.488950000
D/UDP-TIMING(12522): 1446 0 -0.488535000
D/UDP-TIMING(12522): 1447 0 -0.488165000
D/UDP-TIMING(12522): 1448 0 -0.487637000
D/UDP-TIMING(12522): 1449 0 -0.479717000
D/UDP-TIMING(12522): 1450 0 -0.483647000
D/UDP-TIMING(12522): 1451 0 -0.484585000
D/UDP-TIMING(12522): 1452 0 -0.488361000
D/UDP-TIMING(12522): 1453 0 -0.488867000
D/UDP-TIMING(12522): 1454 0 -0.488030000
D/UDP-TIMING(12522): 1455 0 -0.485972000
D/UDP-TIMING(12522): 1456 0 -0.488323000
D/UDP-TIMING(12522): 1457 0 -0.488489000
D/UDP-TIMING(12522): 1458 0 -0.487649000
D/UDP-TIMING(12522): 1459 0 -0.487815000
D/UDP-TIMING(12522): 1460 0 -0.488991000
D/UDP-TIMING(12522): 1461 0 -0.486125000
D/UDP-TIMING(12522): 1462 0 -0.479822000
D/UDP-TIMING(12522): 1463 0 -0.478790000
D/UDP-TIMING(12522): 1464 0 -0.477919000
D/UDP-TIMING(12522): 1465 0 -0.480343000
D/UDP-TIMING(12522): 1466 0 -0.481745000
D/UDP-TIMING(12522): 1467 0 -0.485576000
D/UDP-TIMING(12522): 1468 0 -0.488157000
D/UDP-TIMING(12522): 1469 0 -0.488449000
D/UDP-TIMING(12522): 1470 0 -0.488438000
D/UDP-TIMING(12522): 1471 0 -0.487642000
D/UDP-TIMING(12522): 1472 0 -0.488724000
D/UDP-TIMING(12522): 1473 0 -0.488878000
D/UDP-TIMING(12522): 1474 0 -0.487294000
D/UDP-TIMING(12522): 1475 0 -0.489090000
D/UDP-TIMING(12522): 1476 0 -0.487519000
D/UDP-TIMING(12522): 1477 0 -0.488311000
D/UDP-TIMING(12522): 1478 0 -0.486722000
D/UDP-TIMING(12522): 1479 0 -0.487055000
D/UDP-TIMING(12522): 1480 0 -0.488625000
D/UDP-TIMING(12522): 1481 0 -0.488806000
D/UDP-TIMING(12522): 1482 0 -0.487168000
D/UDP-TIMING(12522): 1483 0 -0.489036000
D/UDP-TIMING(12522): 1484 0 -0.488183000
D/UDP-TIMING(12522): 1485 0 -0.487846000
D/UDP-TIMING(12522): 1486 0 -0.488534000
D/UDP-TIMING(12522): 1487 0 -0.483667000
D/UDP-TIMING(12522): 1488 0 -0.487600000
D/UDP-TIMING(12522): 1489 0 -0.488028000
D/UDP-TIMING(12522): 1490 0 -0.479498000
D/UDP-TIMING(12522): 1491 0 -0.483407000
D/UDP-TIMING(12522): 1492 0 -0.485820000
D/UDP-TIMING(12522): 1493 0 -0.487737000
D/UDP-TIMING(12522): 1494 0 -0.483908000
D/UDP-TIMING(12522): 1495 0 -0.485988000
D/UDP-TIMING(12522): 1496 0 -0.485508000
D/UDP-TIMING(12522): 1497 0 -0.486211000
D/UDP-TIMING(12522): 1498 0 -0.488295000
D/UDP-TIMING(12522): 1499 0 -0.486475000
D/UDP-TIMING(12522): 1500 0 -0.484812000
D/UDP-TIMING(12522): 1501 0 -0.484768000
D/UDP-TIMING(12522): 1502 0 -0.486525000
D/UDP-TIMING(12522): 1503 0 -0.483417000
D/UDP-TIMING(12522): 1504 0 -0.487303000
D/UDP-TIMING(12522): 1505 0 -0.488417000
D/UDP-TIMING(12522): 1506 0 -0.488600000
D/UDP-TIMING(12522): 1507 0 -0.487666000
D/UDP-TIMING(12522): 1508 0 -0.488391000
D/UDP-TIMING(12522): 1509 0 -0.488007000
D/UDP-TIMING(12522): 1510 0 -0.480587000
D/UDP-TIMING(12522): 1511 0 -0.481775000
D/UDP-TIMING(12522): 1512 0 -0.485530000
D/UDP-TIMING(12522): 1513 0 -0.487860000
D/UDP-TIMING(12522): 1514 0 -0.487810000
D/UDP-TIMING(12522): 1515 0 -0.371497000
D/UDP-TIMING(12522): 1516 0 -0.375345000
D/UDP-TIMING(12522): 1517 0 -0.378946000
D/UDP-TIMING(12522): 1518 0 -0.382476000
D/UDP-TIMING(12522): 1519 0 -0.386310000
D/UDP-TIMING(12522): 1520 0 -0.390151000
D/UDP-TIMING(12522): 1521 0 -0.394015000
D/UDP-TIMING(12522): 1522 0 -0.397803000
D/UDP-TIMING(12522): 1523 0 -0.401620000
D/UDP-TIMING(12522): 1524 0 -0.405339000
D/UDP-TIMING(12522): 1525 0 -0.409198000
D/UDP-TIMING(12522): 1526 0 -0.413037000
D/UDP-TIMING(12522): 1527 0 -0.416820000
D/UDP-TIMING(12522): 1528 0 -0.420663000
D/UDP-TIMING(12522): 1529 0 -0.424542000
D/UDP-TIMING(12522): 1530 0 -0.428390000
D/UDP-TIMING(12522): 1531 0 -0.432262000
D/UDP-TIMING(12522): 1532 0 -0.436030000
D/UDP-TIMING(12522): 1533 0 -0.439873000
D/UDP-TIMING(12522): 1534 0 -0.443746000
D/UDP-TIMING(12522): 1535 0 -0.447595000
D/UDP-TIMING(12522): 1536 0 -0.451472000
D/UDP-TIMING(12522): 1537 0 -0.455321000
D/UDP-TIMING(12522): 1538 0 -0.459197000
D/UDP-TIMING(12522): 1539 0 -0.463005000
D/UDP-TIMING(12522): 1540 0 -0.466851000
D/UDP-TIMING(12522): 1541 0 -0.470722000
D/UDP-TIMING(12522): 1542 0 -0.474594000
D/UDP-TIMING(12522): 1543 0 -0.478435000
D/UDP-TIMING(12522): 1544 0 -0.482224000
D/UDP-TIMING(12522): 1545 0 -0.486130000
D/UDP-TIMING(12522): 1546 0 -0.479528000
D/UDP-TIMING(12522): 1547 0 -0.483404000
D/UDP-TIMING(12522): 1548 0 -0.483574000
D/UDP-TIMING(12522): 1549 0 -0.487380000
D/UDP-TIMING(12522): 1550 0 -0.485889000
D/UDP-TIMING(12522): 1551 0 -0.487170000
D/UDP-TIMING(12522): 1552 0 -0.487626000
D/UDP-TIMING(12522): 1553 0 -0.488376000
D/UDP-TIMING(12522): 1554 0 -0.488635000
D/UDP-TIMING(12522): 1555 0 -0.487728000
D/UDP-TIMING(12522): 1556 0 -0.488954000
D/UDP-TIMING(12522): 1557 0 -0.488964000
D/UDP-TIMING(12522): 1558 0 -0.486771000
D/UDP-TIMING(12522): 1559 0 -0.488324000
D/UDP-TIMING(12522): 1560 0 -0.488319000
D/UDP-TIMING(12522): 1561 0 -0.487531000
D/UDP-TIMING(12522): 1562 0 -0.483151000
D/UDP-TIMING(12522): 1563 0 -0.487144000
D/UDP-TIMING(12522): 1564 0 -0.487940000
D/UDP-TIMING(12522): 1565 0 -0.488183000
D/UDP-TIMING(12522): 1566 0 -0.487783000
D/UDP-TIMING(12522): 1567 0 -0.488326000
D/UDP-TIMING(12522): 1568 0 -0.488591000
D/UDP-TIMING(12522): 1569 0 -0.486895000
D/UDP-TIMING(12522): 1570 0 -0.488810000
D/UDP-TIMING(12522): 1571 0 -0.488908000
D/UDP-TIMING(12522): 1572 0 -0.487149000
D/UDP-TIMING(12522): 1573 0 -0.480426000
D/UDP-TIMING(12522): 1574 0 -0.484318000
D/UDP-TIMING(12522): 1575 0 -0.488114000
D/UDP-TIMING(12522): 1576 0 -0.487600000
D/UDP-TIMING(12522): 1577 0 -0.487755000
D/UDP-TIMING(12522): 1578 0 -0.487925000
D/UDP-TIMING(12522): 1579 0 -0.486297000
D/UDP-TIMING(12522): 1580 0 -0.488226000
D/UDP-TIMING(12522): 1581 0 -0.488227000
D/UDP-TIMING(12522): 1582 0 -0.477728000
D/UDP-TIMING(12522): 1583 0 -0.481603000
D/UDP-TIMING(12522): 1584 0 -0.481776000
D/UDP-TIMING(12522): 1585 0 -0.481162000
D/UDP-TIMING(12522): 1586 0 -0.484887000
D/UDP-TIMING(12522): 1587 0 -0.488640000
D/UDP-TIMING(12522): 1588 0 -0.487604000
D/UDP-TIMING(12522): 1589 0 -0.488291000
D/UDP-TIMING(12522): 1590 0 -0.486537000
D/UDP-TIMING(12522): 1591 0 -0.488629000
D/UDP-TIMING(12522): 1592 0 -0.488208000
D/UDP-TIMING(12522): 1593 0 -0.484112000
D/UDP-TIMING(12522): 1594 0 -0.487954000
D/UDP-TIMING(12522): 1595 0 -0.487972000
D/UDP-TIMING(12522): 1596 0 -0.487573000
D/UDP-TIMING(12522): 1597 0 -0.488339000
D/UDP-TIMING(12522): 1598 0 -0.488341000
D/UDP-TIMING(12522): 1599 0 -0.488446000
D/UDP-TIMING(12522): 1600 0 -0.489151000
D/UDP-TIMING(12522): 1601 0 -0.488747000
D/UDP-TIMING(12522): 1602 0 -0.487916000
D/UDP-TIMING(12522): 1603 0 -0.489074000
D/UDP-TIMING(12522): 1604 0 -0.488191000
D/UDP-TIMING(12522): 1605 0 -0.486375000
D/UDP-TIMING(12522): 1606 0 -0.487600000
D/UDP-TIMING(12522): 1607 0 -0.486053000
D/UDP-TIMING(12522): 1608 0 -0.488739000
D/UDP-TIMING(12522): 1609 0 -0.488005000
D/UDP-TIMING(12522): 1610 0 -0.481447000
D/UDP-TIMING(12522): 1611 0 -0.485324000
D/UDP-TIMING(12522): 1612 0 -0.488483000
D/UDP-TIMING(12522): 1613 0 -0.488498000
D/UDP-TIMING(12522): 1614 0 -0.477005000
D/UDP-TIMING(12522): 1615 0 -0.480992000
D/UDP-TIMING(12522): 1616 0 -0.370934000
D/UDP-TIMING(12522): 1617 0 -0.374769000
D/UDP-TIMING(12522): 1618 0 -0.378600000
D/UDP-TIMING(12522): 1619 0 -0.382410000
D/UDP-TIMING(12522): 1620 0 -0.386277000
D/UDP-TIMING(12522): 1621 0 -0.390118000
D/UDP-TIMING(12522): 1622 0 -0.393942000
D/UDP-TIMING(12522): 1623 0 -0.397723000
D/UDP-TIMING(12522): 1624 0 -0.401542000
D/UDP-TIMING(12522): 1625 0 -0.405310000
D/UDP-TIMING(12522): 1626 0 -0.409132000
D/UDP-TIMING(12522): 1627 0 -0.412978000
D/UDP-TIMING(12522): 1628 0 -0.416792000
D/UDP-TIMING(12522): 1629 0 -0.420683000
D/UDP-TIMING(12522): 1630 0 -0.424469000
D/UDP-TIMING(12522): 1631 0 -0.428342000
D/UDP-TIMING(12522): 1632 0 -0.432186000
D/UDP-TIMING(12522): 1633 0 -0.436058000
D/UDP-TIMING(12522): 1634 0 -0.439908000
D/UDP-TIMING(12522): 1635 0 -0.443786000
D/UDP-TIMING(12522): 1636 0 -0.447634000
D/UDP-TIMING(12522): 1637 0 -0.451481000
D/UDP-TIMING(12522): 1638 0 -0.455354000
D/UDP-TIMING(12522): 1639 0 -0.458926000
D/UDP-TIMING(12522): 1640 0 -0.462468000
D/UDP-TIMING(12522): 1641 0 -0.466315000
D/UDP-TIMING(12522): 1642 0 -0.470157000
D/UDP-TIMING(12522): 1643 0 -0.474018000
D/UDP-TIMING(12522): 1644 0 -0.477845000
D/UDP-TIMING(12522): 1645 0 -0.481631000
D/UDP-TIMING(12522): 1646 0 -0.485449000
D/UDP-TIMING(12522): 1647 0 -0.487236000
D/UDP-TIMING(12522): 1648 0 -0.487352000
D/UDP-TIMING(12522): 1649 0 -0.485467000
D/UDP-TIMING(12522): 1650 0 -0.489376000
D/UDP-TIMING(12522): 1651 0 -0.486571000
D/UDP-TIMING(12522): 1652 0 -0.485931000
D/UDP-TIMING(12522): 1653 0 -0.488074000
D/UDP-TIMING(12522): 1654 0 -0.489378000
D/UDP-TIMING(12522): 1655 0 -0.488403000
D/UDP-TIMING(12522): 1656 0 -0.486881000
D/UDP-TIMING(12522): 1657 0 -0.488696000
D/UDP-TIMING(12522): 1658 0 -0.488816000
D/UDP-TIMING(12522): 1659 0 -0.488494000
D/UDP-TIMING(12522): 1660 0 -0.477476000
D/UDP-TIMING(12522): 1661 0 -0.481383000
D/UDP-TIMING(12522): 1662 0 -0.485152000
D/UDP-TIMING(12522): 1663 0 -0.489013000
D/UDP-TIMING(12522): 1664 0 -0.487575000
D/UDP-TIMING(12522): 1665 0 -0.480243000
D/UDP-TIMING(12522): 1666 0 -0.484166000
D/UDP-TIMING(12522): 1667 0 -0.487895000
D/UDP-TIMING(12522): 1668 0 -0.489428000
D/UDP-TIMING(12522): 1669 0 -0.487749000
D/UDP-TIMING(12522): 1670 0 -0.488627000
D/UDP-TIMING(12522): 1671 0 -0.487719000
D/UDP-TIMING(12522): 1672 0 -0.487842000
